10600,玄冰丝碎片,1,6,4,3,0,10600,3,0,[],0,3,51,0,0,,,0,0,,"[1,50200,1,0]",[120008],0,与npc比武可获得，用于提升炼体的重要道具,0,0,[]
10601,荒兽骨碎片,1,6,4,3,0,10601,3,0,[],0,3,51,0,0,,,0,0,,"[1,50200,1,0]",[120009],0,与npc比武可获得，用于提升炼体的重要道具,0,0,[]
10602,铅霜碎片,1,6,4,5,0,10602,4,0,[],0,4,131,0,0,,,0,0,,"[1,50200,1,0]",[],0,与npc比武可获得，用于提升炼体的重要道具,0,0,[]
10603,灵狐晶碎片,1,6,4,5,0,10603,4,0,[],0,4,131,0,0,,,0,0,,"[1,50200,1,0]",[],0,与npc比武可获得，用于提升炼体的重要道具,0,0,[]
10604,定海珠碎片,1,6,4,5,0,10604,4,0,[],0,4,131,0,0,,,0,0,,"[1,50200,1,0]",[],0,与npc比武可获得，用于提升炼体的重要道具,0,0,[]
10605,东陵玉碎片,1,6,4,5,0,10605,4,0,[],0,4,131,0,0,,,0,0,,"[1,50200,1,0]",[],0,与npc比武可获得，用于提升炼体的重要道具,0,0,[]
10606,碧玺石碎片,1,6,4,5,0,10606,4,0,[],0,4,131,0,0,,,0,0,,"[1,50200,1,0]",[],0,与npc比武可获得，用于提升炼体的重要道具,0,0,[]
10607,不周岩碎片,1,6,4,5,0,10607,4,0,[],0,4,131,0,0,,,0,0,,"[1,50200,1,0]",[],0,与npc比武可获得，用于提升炼体的重要道具,0,0,[]
10608,离梦晶碎片,1,6,4,5,0,10608,4,0,[],0,4,131,0,0,,,0,0,,"[1,50200,1,0]",[],0,与npc比武可获得，用于提升炼体的重要道具,0,0,[]
10609,问生石碎片,1,6,4,5,0,10609,4,0,[],0,4,131,0,0,,,0,0,,"[1,50200,1,0]",[],0,与npc比武可获得，用于提升炼体的重要道具,0,0,[]
10610,混元如意碎片,1,6,4,7,0,10610,5,0,[],0,5,211,0,0,,,0,0,,"[1,50200,1,0]",[],0,与npc比武可获得，用于提升炼体的重要道具,0,0,[]
10611,乾坤图碎片,1,6,4,7,0,10611,5,0,[],0,5,211,0,0,,,0,0,,"[1,50200,1,0]",[],0,与npc比武可获得，用于提升炼体的重要道具,0,0,[]
10612,刑天盾碎片,1,6,4,7,0,10612,5,0,[],0,5,211,0,0,,,0,0,,"[1,50200,1,0]",[],0,与npc比武可获得，用于提升炼体的重要道具,0,0,[]
10613,婆娑镜碎片,1,6,4,7,0,10613,5,0,[],0,5,211,0,0,,,0,0,,"[1,50200,1,0]",[],0,与npc比武可获得，用于提升炼体的重要道具,0,0,[]
10614,沧海遗珠碎片,1,6,4,7,0,10614,5,0,[],0,5,211,0,0,,,0,0,,"[1,50200,1,0]",[],0,与npc比武可获得，用于提升炼体的重要道具,0,0,[]
10615,落魂钟碎片,1,6,4,7,0,10615,5,0,[],0,5,211,0,0,,,0,0,,"[1,50200,1,0]",[],0,与npc比武可获得，用于提升炼体的重要道具,0,0,[]
10616,照天印碎片,1,6,4,7,0,10616,5,0,[],0,5,211,0,0,,,0,0,,"[1,50200,1,0]",[],0,与npc比武可获得，用于提升炼体的重要道具,0,0,[]
10617,混天绫碎片,1,6,4,7,0,10617,5,0,[],0,5,211,0,0,,,0,0,,"[1,50200,1,0]",[],0,与npc比武可获得，用于提升炼体的重要道具,0,0,[]
10618,龙神甲碎片,1,6,4,9,0,10618,5,0,[],0,5,291,0,0,,,0,0,,"[1,50200,1,0]",[],0,与npc比武可获得，用于提升炼体的重要道具,0,0,[]
10619,返元万法镜碎片,1,6,4,9,0,10619,5,0,[],0,5,291,0,0,,,0,0,,"[1,50200,1,0]",[],0,与npc比武可获得，用于提升炼体的重要道具,0,0,[]
10620,日月四象幡碎片,1,6,4,9,0,10620,5,0,[],0,5,291,0,0,,,0,0,,"[1,50200,1,0]",[],0,与npc比武可获得，用于提升炼体的重要道具,0,0,[]
10621,玲珑图碎片,1,6,4,9,0,10621,5,0,[],0,5,291,0,0,,,0,0,,"[1,50200,1,0]",[],0,与npc比武可获得，用于提升炼体的重要道具,0,0,[]
10622,玄重造化尺碎片,1,6,4,9,0,10622,5,0,[],0,5,291,0,0,,,0,0,,"[1,50200,1,0]",[],0,与npc比武可获得，用于提升炼体的重要道具,0,0,[]
10623,混元钟碎片,1,6,4,9,0,10623,5,0,[],0,5,291,0,0,,,0,0,,"[1,50200,1,0]",[],0,与npc比武可获得，用于提升炼体的重要道具,0,0,[]
10624,如意伞碎片,1,6,4,9,0,10624,5,0,[],0,5,291,0,0,,,0,0,,"[1,50200,1,0]",[],0,与npc比武可获得，用于提升炼体的重要道具,0,0,[]
10625,大道符碎片,1,6,4,9,0,10625,5,0,[],0,5,291,0,0,,,0,0,,"[1,50200,1,0]",[],0,与npc比武可获得，用于提升炼体的重要道具,0,0,[]
10626,虹光琥珀碎片,1,6,4,4,0,10626,3,0,[],0,3,91,0,0,,,0,0,,"[1,50200,1,0]",[120014],0,与npc比武可获得，用于提升炼体的重要道具,0,0,[]
10627,尘牵木碎片,1,6,4,4,0,10627,3,0,[],0,3,91,0,0,,,0,0,,"[1,50200,1,0]",[120015],0,与npc比武可获得，用于提升炼体的重要道具,0,0,[]
10628,七宝琉璃碎片,1,6,4,6,0,10628,4,0,[],0,4,171,0,0,,,0,0,,"[1,50200,1,0]",[],0,与npc比武可获得，用于提升炼体的重要道具,0,0,[]
10629,洛河图碎片,1,6,4,6,0,10629,4,0,[],0,4,171,0,0,,,0,0,,"[1,50200,1,0]",[],0,与npc比武可获得，用于提升炼体的重要道具,0,0,[]
10630,五色万鸦幡碎片,1,6,4,8,0,10630,5,0,[],0,5,251,0,0,,,0,0,,"[1,50200,1,0]",[],0,与npc比武可获得，用于提升炼体的重要道具,0,0,[]
10631,七海蛟龙甲碎片,1,6,4,8,0,10631,5,0,[],0,5,251,0,0,,,0,0,,"[1,50200,1,0]",[],0,与npc比武可获得，用于提升炼体的重要道具,0,0,[]
10632,月华青云印碎片,1,6,4,10,0,10632,6,0,[],0,6,331,0,0,,,0,0,,"[1,50200,1,0]",[],0,与npc比武可获得，用于提升炼体的重要道具,0,0,[]
10633,玄冰碧玺镜碎片,1,6,4,10,0,10633,6,0,[],0,6,331,0,0,,,0,0,,"[1,50200,1,0]",[],0,与npc比武可获得，用于提升炼体的重要道具,0,0,[]
10701,熔融玉,1,19,0,0,0,10701,5,0,"[10,20,30]",0,6,11,0,0,,,99,0,,"[1,50200,1,0]",[60046],0,神州大陆很稀有的物品，用于绝品套装的兑换材料。,0,0,[]
10800,碎星尘,1,8,0,0,0,10800,4,0,"[10,20,30]",0,4,0,0,0,,,99,0,,"[1,50200,1,0]","[60002,20004]",0,神州大陆很稀有的物品，星光照耀下凝聚而成的粉末,21023,0,[]
10900,仙盟召集令,1,9,0,0,0,10900,5,0,"[10,20,30]",0,5,0,0,0,,,99,0,,"[1,50200,1,0]",[20004],0,神州大陆很稀有的物品，创建仙盟时使用的道具,21043,0,[]
11000,蛊竹,1,10,0,0,0,11000,5,0,"[10,20,30]",0,5,0,0,0,,,99,0,,"[1,50200,1,0]","[60008,80000]",0,从竹妖身上获取的炼宝材料，含有充盈的大自然的气息。可用来提升万宝楼城镇-玉京城的势力关系,0,0,[]
11001,冰笋石,1,10,0,0,0,11001,5,0,"[10,20,30]",0,5,0,0,0,,,99,0,,"[1,50200,1,0]","[60008,80001]",0,神州大陆很稀有的物品，形如笋，拥有特殊纹路的极地冰石。可用来提升万宝楼城镇-塑灵城的势力关系,0,0,[]
11002,雷灵枝,1,10,0,0,0,11002,5,0,"[10,20,30]",0,5,0,0,0,,,99,0,,"[1,50200,1,0]","[60008,80002]",0,神州大陆很稀有的物品，在万年雷谷内长成的雷木上的树枝，极其稀有。可用来提升万宝楼城镇-木云寨的势力关系,0,0,[]
11003,云顶仙木,1,10,0,0,0,11003,5,0,"[10,20,30]",0,5,0,0,0,,,99,0,,"[1,50200,1,0]","[60008,80003]",0,神州大陆很稀有的物品，被称为仙木，定有不同凡响之处。可用来提升万宝楼城镇-凛风城的势力关系,0,0,[]
11004,天剑令旗,1,10,0,0,0,11004,5,0,"[10,20,30]",0,5,0,0,0,,,99,0,,"[1,50200,1,0]","[60008,80000]",0,天剑州的门派弟子外出历练时携带的令旗。弟子陨落后，令旗成了唯一的纪念物。可用来提升万宝楼炼气期门派的势力关系,0,0,[]
11005,百川令旗,1,10,0,0,0,11005,5,0,"[10,20,30]",0,5,0,0,0,,,99,0,,"[1,50200,1,0]","[60008,80001]",0,百川道的门派弟子外出历练时携带的令旗。弟子陨落后，令旗成了唯一的纪念物。可用来提升万宝楼元婴期门派的势力关系,0,0,[]
11006,百瘴令旗,1,10,0,0,0,11006,5,0,"[10,20,30]",0,5,0,0,0,,,99,0,,"[1,50200,1,0]","[60008,80002]",0,百瘴谷的门派弟子外出历练时携带的令旗。弟子陨落后，令旗成了唯一的纪念物。可用来提升万宝楼炼虚期门派的势力关系,0,0,[]
11007,北岭令旗,1,10,0,0,0,11007,5,0,"[10,20,30]",0,5,0,0,0,,,99,0,,"[1,50200,1,0]","[60008,80003]",0,北岭荒原的门派弟子外出历练时携带的令旗。弟子陨落后，令旗成了唯一的纪念物。可用来提升万宝楼大乘期门派的势力关系,0,0,[]
11100,貔貅1,1,11,0,0,0,11100,3,0,"[10,20,30]",0,3,0,0,0,,,99,0,,"[1,50200,10,1]",[60008],0,神州大陆很普通的物品，看上去非常值钱，可以出售兑换灵石,0,0,[]
11110,九阶魔核,1,11,2,1,0,11110,4,0,"[10,20,30]",0,4,0,0,0,,,99,0,,"[1,50200,500,1]",[80000],0,出售后可以获得500灵石,0,0,[]
11111,八阶魔核,1,11,2,2,0,11111,4,0,"[10,20,30]",0,4,0,0,0,,,99,0,,"[1,50200,1000,1]",[80001],0,出售后可以获得1000灵石,0,0,[]
11112,七阶魔核,1,11,2,3,0,11112,4,0,"[10,20,30]",0,4,0,0,0,,,99,0,,"[1,50200,1500,1]",[80002],0,出售后可以获得1500灵石,0,0,[]
11113,六阶魔核,1,11,2,4,0,11113,4,0,"[10,20,30]",0,4,0,0,0,,,99,0,,"[1,50200,3000,1]",[80003],0,出售后可以获得3000灵石,0,0,[]
11114,五阶魔核,1,11,2,5,0,11114,4,0,"[10,20,30]",0,4,0,0,0,,,99,0,,"[1,50200,6000,1]",[80004],0,出售后可以获得6000灵石,0,0,[]
11115,四阶魔核,1,11,2,6,0,11115,4,0,"[10,20,30]",0,4,0,0,0,,,99,0,,"[1,50200,9000,1]",[80005],0,出售后可以获得9000灵石,0,0,[]
11116,三阶魔核,1,11,2,7,0,11116,4,0,"[10,20,30]",0,4,0,0,0,,,99,0,,"[1,50200,12000,1]",[80006],0,出售后可以获得12000灵石,0,0,[]
11117,二阶魔核,1,11,2,8,0,11117,4,0,"[10,20,30]",0,4,0,0,0,,,99,0,,"[1,50200,18000,1]",[80007],0,出售后可以获得15000灵石,0,0,[]
11118,一阶魔核,1,11,2,9,0,11118,4,0,"[10,20,30]",0,4,0,0,0,,,99,0,,"[1,50200,30000,1]",[80008],0,出售后可以获得30000灵石,0,0,[]
11200,铁质铲,1,12,0,0,0,11200,4,0,"[10,20,30]",0,4,0,0,0,,,99,0,,"[1,50200,1,1]",[20003],0,可配合山河图挖出宝物的铲子。,11000,0,[]
11201,玄金铲,1,12,0,0,0,11201,5,0,"[10,20,30]",0,5,0,0,0,,,99,0,,"[1,50200,1,1]",[20004],0,神州大陆非常稀有的物品，寻宝必备铲子。,21025,0,[]
11300,引兽香,1,13,0,0,0,11300,4,0,"[10,20,30]",0,4,0,0,0,,,99,0,,"[1,50200,1,1]",[20003],0,神秘香料制成，知道配方的只有寥寥数人，在野外可以吸引灵宠。,0,0,[]
11301,通灵香,1,13,0,0,0,11301,5,0,"[10,20,30]",0,5,0,0,0,,,99,0,,"[1,50200,1,1]",[20004],0,用于神兽秘境搜寻灵宠。,0,0,[]
11302,白犀佩,1,10,0,0,0,11302,5,0,"[10,20,30]",0,5,0,0,0,,,99,0,,"[1,50200,1,1]",[60020],0,一款看起来普普通通的玉佩。,0,0,[]
11400,灵木葫芦,1,14,0,0,0,11400,3,0,"[10,20,30]",0,3,0,0,0,,,99,0,,"[1,50200,1,1]",[20004],0,比较普通的葫芦，可以用来抓捕灵宠。,0,0,[]
11401,紫金葫芦,1,14,0,0,0,11401,4,0,"[10,20,30]",0,4,0,0,0,,,99,0,,"[1,50200,1,1]",[60007],0,传说中灵宝仙人炼制的葫芦，妖兽级别的灵宠对此毫无抵抗能力。,0,0,[]
11402,地仙葫芦,1,14,0,0,0,11402,5,0,"[10,20,30]",0,5,0,0,0,,,99,0,,"[1,50200,1,1]",[60007],0,天生地养的葫芦，孕育大道气运，灵兽级别的灵宠对此毫无抵抗能力。,0,0,[]
11403,混沌葫芦,1,14,0,0,0,11403,6,0,"[10,20,30]",0,6,0,0,0,,,99,0,,"[1,50200,1,1]",[60007],0,诞生于混沌之处，极其稀有，神兽级别的灵宠对此毫无抵抗能力。,0,0,[]
11500,洗炼果,1,15,0,0,0,11500,5,0,"[10,20,30]",0,5,0,0,0,,,99,0,,"[1,50200,1,1]","[60017,20004]",0,神州大陆非常稀有的物品，用于灵宠血脉洗炼。,0,1,"[10,50]"
11601,药园深渊秘钥,1,16,0,0,0,11601,5,0,"[10,20,30]",0,5,0,0,0,,,99,0,,"[1,50200,1,1]",[10158],0,神州大陆非常稀有的物品，用于进入药园秘境·深渊副本。,0,0,[]
11602,龙隐深渊秘钥,1,16,0,0,0,11602,5,0,"[10,20,30]",0,5,0,0,0,,,99,0,,"[1,50200,1,1]",[10160],0,神州大陆非常稀有的物品，用于进入龙隐涧·深渊副本。,0,0,[]
11603,蛮荒深渊秘钥,1,16,0,0,0,11603,5,0,"[10,20,30]",0,5,0,0,0,,,99,0,,"[1,50200,1,1]",[10159],0,神州大陆非常稀有的物品，用于进入蛮荒遗迹·深渊副本。,0,0,[]
11604,兽潮深渊秘钥,1,16,0,0,0,11604,5,0,"[10,20,30]",0,5,0,0,0,,,99,0,,"[1,50200,1,1]",[10161],0,神州大陆非常稀有的物品，用于进入兽潮峡谷·深渊副本。,0,0,[]
11605,东海深渊秘钥,1,16,0,0,0,11605,5,0,"[10,20,30]",0,5,0,0,0,,,99,0,,"[1,11619,12,1]",[10162],0,神州大陆非常稀有的物品，用于进入东海之渊·深渊副本。,0,1,"[50,160]"
11606,碧海深渊秘钥,1,16,0,0,0,11606,5,0,"[10,20,30]",0,5,0,0,0,,,99,0,,"[1,11619,16,1]",[10164],0,神州大陆非常稀有的物品，用于进入碧海青天·深渊副本。,0,1,"[70,200]"
11607,幻影深渊秘钥,1,16,0,0,0,11607,5,0,"[10,20,30]",0,5,0,0,0,,,99,0,,"[1,11619,20,1]",[10165],0,神州大陆非常稀有的物品，用于进入幻影海穴·深渊副本。,0,1,"[70,240]"
11608,潮涌深渊秘钥,1,16,0,0,0,11608,5,0,"[10,20,30]",0,5,0,0,0,,,99,0,,"[1,11619,28,1]",[10166],0,神州大陆非常稀有的物品，用于进入潮涌神殿·深渊副本。,0,1,"[90,320]"
11609,玄海深渊秘钥,1,16,0,0,0,11609,5,0,"[10,20,30]",0,5,0,0,0,,,99,0,,"[1,11619,24,1]",[10167],0,神州大陆非常稀有的物品，用于进入玄海深渊·深渊副本。,0,1,"[90,280]"
11610,灵谷深渊秘钥,1,16,0,0,0,11610,5,0,"[10,20,30]",0,5,0,0,0,,,99,0,,"[1,11619,30,1]",[10168],0,神州大陆非常稀有的物品，用于进入灵谷秘境·深渊副本。,0,1,"[90,360]"
11611,却邪深渊秘钥,1,16,0,0,0,11611,5,0,"[10,20,30]",0,5,0,0,0,,,99,0,,"[1,11619,33,1]",[10169],0,神州大陆非常稀有的物品，用于进入却邪塔·深渊副本。,0,1,"[90,400]"
11612,慕兰深渊秘钥,1,16,0,0,0,11612,5,0,"[10,20,30]",0,5,0,0,0,,,99,0,,"[1,11619,37,1]",[10011],0,神州大陆非常稀有的物品，用于进入慕兰草地·深渊副本。,0,0,[]
11613,坠魔深渊秘钥,1,16,0,0,0,11613,5,0,"[10,20,30]",0,5,0,0,0,,,99,0,,"[1,11619,40,1]",[10171],0,神州大陆非常稀有的物品，用于进入坠魔谷·深渊副本。,0,1,"[90,440]"
11614,虚天深渊秘钥,1,16,0,0,0,11614,5,0,"[10,20,30]",0,5,0,0,0,,,99,0,,"[1,11619,43,1]",[10172],0,神州大陆非常稀有的物品，用于进入虚天殿·深渊副本。,0,1,"[90,480]"
11615,荒谷深渊秘钥,1,16,0,0,0,11615,5,0,"[10,20,30]",0,5,0,0,0,,,99,0,,"[1,11619,47,1]",[10173],0,神州大陆非常稀有的物品，用于进入荒谷禁地·深渊副本。,0,1,"[90,520]"
11616,北冥深渊秘钥,1,16,0,0,0,11616,5,0,"[10,20,30]",0,5,0,0,0,,,99,0,,"[1,11619,50,1]",[10016],0,神州大陆非常稀有的物品，用于进入北冥山脉·深渊副本。,0,1,"[90,560]"
11617,仙人深渊秘钥,1,16,0,0,0,11617,5,0,"[10,20,30]",0,5,0,0,0,,,99,0,,"[1,11619,53,1]",[10015],0,神州大陆非常稀有的物品，用于进入仙人洞府·深渊副本。,0,1,"[90,600]"
11618,南天别院秘钥,1,16,0,0,0,11606,5,0,"[10,20,30]",0,5,0,0,0,,,99,0,,"[1,11619,10,1]",[10163],0,神州大陆非常稀有的物品，用于进入南天别院·深渊副本。,0,1,"[50,120]"
11619,深渊秘钥,1,16,0,0,0,11603,5,0,"[10,20,30]",0,5,0,0,0,,,99,0,,,[100119],0,充满奇异力量的神秘钥匙，使用它才能领取深渊模式的奖励,0,1,"[6,18]"
11700,时易的储物袋,1,17,0,0,0,11700,5,0,"[10,20,30]",0,5,0,0,0,,,99,0,,,[60034],0,时易精致的储物袋。感觉里面有大宝贝！,0,0,[]
11701,定魂丹,1,17,0,0,0,11700,5,0,"[10,20,30]",0,5,0,0,0,,,99,0,,,[60028],0,传说可稳定魂魄肉白骨的稀有丹药。但可惜使用限时很多。,0,0,[]
11702,断剑,1,17,0,0,0,11700,5,0,"[10,20,30]",0,5,0,0,0,,,99,0,,,[60033],0,不知名的断剑，上面扔萦绕着淡淡的剑气。,0,0,[]
11703,阵法核心,1,17,0,0,0,11700,5,0,"[10,20,30]",0,5,0,0,0,,,99,0,,,[60029],0,可用于启动阵法的中枢。纹理看上去很精妙。,0,0,[]
11704,空灵晶石,1,17,0,0,0,11700,5,0,"[10,20,30]",0,5,0,0,0,,,99,0,,,[60030],0,带有空间波动的石头，也不知道用于何处？,0,0,[]
11705,未知矿石,1,17,0,0,0,11700,5,0,"[10,20,30]",0,5,0,0,0,,,99,0,,,[60031],0,看上去黑漆漆的石头，无法敲碎的特质可能是个好东西。,0,0,[]
11706,御兽牌,1,17,0,0,0,11700,5,0,"[10,20,30]",0,5,0,0,0,,,99,0,,,[60032],0,幻化灵兽用的牌子，只有极少数人拥有。,0,0,[]
11707,剑墟令,1,17,0,0,0,19007,5,0,"[10,20,30]",0,5,0,0,0,,,99,0,,,[60012],0,不知名材质的令牌，上面雕刻着一把剑，材质摸上去很润。,0,0,[]
11708,解毒草,1,17,0,0,0,11700,5,0,"[10,20,30]",0,5,0,0,0,,,99,0,,,[60001],0,可解某些奇毒的草药。,0,0,[]
11709,灵秘六合匣钥匙,1,17,0,0,0,11601,0,0,[],0,1,0,0,0,,,99,0,,,[10144],0,开启清风山灵秘六合匣的钥匙,0,0,[]
11710,丹草宝篮钥匙,1,17,0,0,0,11601,0,0,[],0,1,0,0,0,,,99,0,,,[10145],0,开启清风山灵瑞宝盒的钥匙,0,0,[]
11711,陈年鹿茸酿,1,17,0,0,0,61103,0,0,[],0,1,0,0,0,,,99,0,,,[10146],0,清风山灵兽园的仙兽一直对美酒垂涎欲滴，但其本身似乎含有剧毒,0,0,[]
11712,剑身碎片,1,17,0,0,0,102103,0,0,[],0,1,0,0,0,,,99,0,,,[60038],0,可在清风山熔炼成湛蓝仙剑,0,0,[]
11713,湛蓝仙剑,1,17,0,0,0,101103,0,0,[],0,1,0,0,0,,,99,0,,,[10147],0,可在清风山和焚渊煞剑一起融合成神威,0,0,[]
11714,焚渊烈火,1,17,0,0,0,140006,0,0,[],0,1,0,0,0,,,99,0,,,[10148],0,集齐两处焚渊烈火便可在清风山祭出焚渊烈焰,0,0,[]
