113015,青霜剑法,1,3,1,1130,1000,0,0,0,5,"[0,0,0]",1,1,1,1,{},0,"",[],1,"{""BaseHp"":266,""DcMin"":16,""DcMax"":26,""Ac"":16}","{""BaseHp"":266,""DcMin"":16,""DcMax"":26,""Ac"":16}",0,[],0,[],0,[],11601,剑法带着淡淡的青色寒光锐利。,1,"[100,999999]","[10161,10162]",1,2,"[[1,50200,500]]",0,0,0,"[[1,53300,50]]",10000
112012,青云剑法,1,2,1,1120,2,0,0,0,2,"[0,0,0]",1,1,1,1,{},0,"",[],1,"{""BaseHp"":33,""DcMin"":2,""DcMax"":3,""Ac"":2}","{""BaseHp"":33,""DcMin"":2,""DcMax"":3,""Ac"":2}",0,[],0,[],0,[],11201,轻灵的剑道身法，动如飞剑快若闪电。,0,[],[],0,0,"[[1,50200,500]]",0,0,0,"[[1,53300,50]]",10000
112013,青云剑法,1,2,1,1120,3,0,0,0,3,"[0,0,0]",1,1,1,1,{},0,"",[],1,"{""BaseHp"":67,""DcMin"":4,""DcMax"":6,""Ac"":4}","{""BaseHp"":67,""DcMin"":4,""DcMax"":6,""Ac"":4}",0,[],0,[],0,[],11201,轻灵的剑道身法，动如飞剑快若闪电。,0,[],[],0,0,"[[1,50200,500]]",0,0,0,"[[1,53300,50]]",10000
112014,青云剑法,1,2,1,1120,4,0,0,0,4,"[0,0,0]",1,1,1,1,{},0,"",[],1,"{""BaseHp"":84,""DcMin"":5,""DcMax"":8,""Ac"":5}","{""BaseHp"":84,""DcMin"":5,""DcMax"":8,""Ac"":5}",0,[],0,[],0,[],11201,轻灵的剑道身法，动如飞剑快若闪电。,1,"[100,999999]",[10082],1,1,"[[1,50200,500]]",0,0,0,"[[1,53300,50]]",10000
112015,青云剑法,1,2,1,1120,1000,0,0,0,5,"[0,0,0]",1,1,1,1,{},0,"",[],1,"{""BaseHp"":266,""DcMin"":16,""DcMax"":26,""Ac"":16}","{""BaseHp"":266,""DcMin"":16,""DcMax"":26,""Ac"":16}",0,[],0,[],0,[],11201,轻灵的剑道身法，动如飞剑快若闪电。,1,"[100,999999]","[10081,10082]",1,2,"[[1,50200,500]]",0,0,0,"[[1,53300,50]]",10000
114012,紫云剑法,1,4,1,1140,2,0,0,0,2,"[0,0,0]",1,1,1,1,{},0,"",[],1,"{""BaseHp"":33,""DcMin"":2,""DcMax"":3,""Ac"":2}","{""BaseHp"":33,""DcMin"":2,""DcMax"":3,""Ac"":2}",0,[],0,[],0,[],11401,紫气东来的气势，震撼四方。,0,[],[],0,0,"[[1,50200,500]]",0,0,0,"[[1,53300,50]]",10000
114013,紫云剑法,1,4,1,1140,3,0,0,0,3,"[0,0,0]",1,1,1,1,{},0,"",[],1,"{""BaseHp"":67,""DcMin"":4,""DcMax"":6,""Ac"":4}","{""BaseHp"":67,""DcMin"":4,""DcMax"":6,""Ac"":4}",0,[],0,[],0,[],11401,紫气东来的气势，震撼四方。,0,[],[],0,0,"[[1,50200,500]]",0,0,0,"[[1,53300,50]]",10000
114014,紫云剑法,1,4,1,1140,4,0,0,0,4,"[0,0,0]",1,1,1,1,{},0,"",[],1,"{""BaseHp"":84,""DcMin"":5,""DcMax"":8,""Ac"":5}","{""BaseHp"":84,""DcMin"":5,""DcMax"":8,""Ac"":5}",0,[],0,[],0,[],11401,紫气东来的气势，震撼四方。,1,"[100,999999]",[10242],1,1,"[[1,50200,500]]",0,0,0,"[[1,53300,50]]",10000
114015,紫云剑法,1,4,1,1140,1000,0,0,0,5,"[0,0,0]",1,1,1,1,{},0,"",[],1,"{""BaseHp"":266,""DcMin"":16,""DcMax"":26,""Ac"":16}","{""BaseHp"":266,""DcMin"":16,""DcMax"":26,""Ac"":16}",0,[],0,[],0,[],11401,紫气东来的气势，震撼四方。,1,"[100,999999]","[10241,10242]",1,2,"[[1,50200,500]]",0,0,0,"[[1,53300,50]]",10000
221012,落英刀法,2,1,2,2210,2,0,0,0,2,"[0,0,0]",1,1,1,1,{},0,"",[],1,"{""BaseHp"":33,""DcMin"":2,""DcMax"":3,""Ac"":2}","{""BaseHp"":33,""DcMin"":2,""DcMax"":3,""Ac"":2}",0,[],0,[],0,[],22101,刀芒所过之处花落缤纷。,0,[],[],0,0,"[[1,50200,500]]",0,0,0,"[[1,53300,50]]",20000
221013,落英刀法,2,1,2,2210,3,0,0,0,3,"[0,0,0]",1,1,1,1,{},0,"",[],1,"{""BaseHp"":67,""DcMin"":4,""DcMax"":6,""Ac"":4}","{""BaseHp"":67,""DcMin"":4,""DcMax"":6,""Ac"":4}",0,[],0,[],0,[],22101,刀芒所过之处花落缤纷。,0,[],[],0,0,"[[1,50200,500]]",0,0,0,"[[1,53300,50]]",20000
221014,落英刀法,2,1,2,2210,4,0,0,0,4,"[0,0,0]",1,1,1,1,{},0,"",[],1,"{""BaseHp"":84,""DcMin"":5,""DcMax"":8,""Ac"":5}","{""BaseHp"":84,""DcMin"":5,""DcMax"":8,""Ac"":5}",0,[],0,[],0,[],22101,刀芒所过之处花落缤纷。,1,"[100,999999]",[10322],1,1,"[[1,50200,500]]",0,0,0,"[[1,53300,50]]",20000
221015,落英刀法,2,1,2,2210,1000,0,0,0,5,"[0,0,0]",1,1,1,1,{},0,"",[],1,"{""BaseHp"":266,""DcMin"":16,""DcMax"":26,""Ac"":16}","{""BaseHp"":266,""DcMin"":16,""DcMax"":26,""Ac"":16}",0,[],0,[],0,[],22101,刀芒所过之处花落缤纷。,1,"[100,999999]","[10321,10322]",1,2,"[[1,50200,500]]",0,0,0,"[[1,53300,50]]",20000
223012,铁骨刀法,2,3,2,2230,2,0,0,0,2,"[0,0,0]",1,1,1,1,{},0,"",[],1,"{""BaseHp"":33,""DcMin"":2,""DcMax"":3,""Ac"":2}","{""BaseHp"":33,""DcMin"":2,""DcMax"":3,""Ac"":2}",0,[],0,[],0,[],22301,铁骨铮铮，坚忍不拔，怎么感觉有点脆呢。,0,[],[],0,0,"[[1,50200,500]]",0,0,0,"[[1,53300,50]]",20000
223013,铁骨刀法,2,3,2,2230,3,0,0,0,3,"[0,0,0]",1,1,1,1,{},0,"",[],1,"{""BaseHp"":67,""DcMin"":4,""DcMax"":6,""Ac"":4}","{""BaseHp"":67,""DcMin"":4,""DcMax"":6,""Ac"":4}",0,[],0,[],0,[],22301,铁骨铮铮，坚忍不拔，怎么感觉有点脆呢。,0,[],[],0,0,"[[1,50200,500]]",0,0,0,"[[1,53300,50]]",20000
223014,铁骨刀法,2,3,2,2230,4,0,0,0,4,"[0,0,0]",1,1,1,1,{},0,"",[],1,"{""BaseHp"":84,""DcMin"":5,""DcMax"":8,""Ac"":5}","{""BaseHp"":84,""DcMin"":5,""DcMax"":8,""Ac"":5}",0,[],0,[],0,[],22301,铁骨铮铮，坚忍不拔，怎么感觉有点脆呢。,1,"[100,999999]",[10482],1,1,"[[1,50200,500]]",0,0,0,"[[1,53300,50]]",20000
223015,铁骨刀法,2,3,2,2230,1000,0,0,0,5,"[0,0,0]",1,1,1,1,{},0,"",[],1,"{""BaseHp"":266,""DcMin"":16,""DcMax"":26,""Ac"":16}","{""BaseHp"":266,""DcMin"":16,""DcMax"":26,""Ac"":16}",0,[],0,[],0,[],22301,铁骨铮铮，坚忍不拔，怎么感觉有点脆呢。,1,"[100,999999]","[10481,10482]",1,2,"[[1,50200,500]]",0,0,0,"[[1,53300,50]]",20000
222012,风雷刀法,2,2,2,2220,2,0,0,0,2,"[0,0,0]",1,1,1,1,{},0,"",[],1,"{""BaseHp"":33,""DcMin"":2,""DcMax"":3,""Ac"":2}","{""BaseHp"":33,""DcMin"":2,""DcMax"":3,""Ac"":2}",0,[],0,[],0,[],22201,刀如疾风，势如闪电，你就说快不快吧。,0,[],[],0,0,"[[1,50200,500]]",0,0,0,"[[1,53300,50]]",20000
222013,风雷刀法,2,2,2,2220,3,0,0,0,3,"[0,0,0]",1,1,1,1,{},0,"",[],1,"{""BaseHp"":67,""DcMin"":4,""DcMax"":6,""Ac"":4}","{""BaseHp"":67,""DcMin"":4,""DcMax"":6,""Ac"":4}",0,[],0,[],0,[],22201,刀如疾风，势如闪电，你就说快不快吧。,0,[],[],0,0,"[[1,50200,500]]",0,0,0,"[[1,53300,50]]",20000
222014,风雷刀法,2,2,2,2220,4,0,0,0,4,"[0,0,0]",1,1,1,1,{},0,"",[],1,"{""BaseHp"":84,""DcMin"":5,""DcMax"":8,""Ac"":5}","{""BaseHp"":84,""DcMin"":5,""DcMax"":8,""Ac"":5}",0,[],0,[],0,[],22201,刀如疾风，势如闪电，你就说快不快吧。,1,"[100,999999]",[10402],1,1,"[[1,50200,500]]",0,0,0,"[[1,53300,50]]",20000
222015,风雷刀法,2,2,2,2220,1000,0,0,0,5,"[0,0,0]",1,1,1,1,{},0,"",[],1,"{""BaseHp"":266,""DcMin"":16,""DcMax"":26,""Ac"":16}","{""BaseHp"":266,""DcMin"":16,""DcMax"":26,""Ac"":16}",0,[],0,[],0,[],22201,刀如疾风，势如闪电，你就说快不快吧。,1,"[100,999999]","[10401,10402]",1,2,"[[1,50200,500]]",0,0,0,"[[1,53300,50]]",20000
224012,斩岩刀法,2,4,2,2240,2,0,0,0,2,"[0,0,0]",1,1,1,1,{},0,"",[],1,"{""BaseHp"":33,""DcMin"":2,""DcMax"":3,""Ac"":2}","{""BaseHp"":33,""DcMin"":2,""DcMax"":3,""Ac"":2}",0,[],0,[],0,[],22401,刀法厚重，能够劈开坚石，威力巨大。,0,[],[],0,0,"[[1,50200,500]]",0,0,0,"[[1,53300,50]]",20000
224013,斩岩刀法,2,4,2,2240,3,0,0,0,3,"[0,0,0]",1,1,1,1,{},0,"",[],1,"{""BaseHp"":67,""DcMin"":4,""DcMax"":6,""Ac"":4}","{""BaseHp"":67,""DcMin"":4,""DcMax"":6,""Ac"":4}",0,[],0,[],0,[],22401,刀法厚重，能够劈开坚石，威力巨大。,0,[],[],0,0,"[[1,50200,500]]",0,0,0,"[[1,53300,50]]",20000
224014,斩岩刀法,2,4,2,2240,4,0,0,0,4,"[0,0,0]",1,1,1,1,{},0,"",[],1,"{""BaseHp"":84,""DcMin"":5,""DcMax"":8,""Ac"":5}","{""BaseHp"":84,""DcMin"":5,""DcMax"":8,""Ac"":5}",0,[],0,[],0,[],22401,刀法厚重，能够劈开坚石，威力巨大。,1,"[100,999999]",[10562],1,1,"[[1,50200,500]]",0,0,0,"[[1,53300,50]]",20000
224015,斩岩刀法,2,4,2,2240,1000,0,0,0,5,"[0,0,0]",1,1,1,1,{},0,"",[],1,"{""BaseHp"":266,""DcMin"":16,""DcMax"":26,""Ac"":16}","{""BaseHp"":266,""DcMin"":16,""DcMax"":26,""Ac"":16}",0,[],0,[],0,[],22401,刀法厚重，能够劈开坚石，威力巨大。,1,"[100,999999]","[10561,10562]",1,2,"[[1,50200,500]]",0,0,0,"[[1,53300,50]]",20000
331012,古月锤法,3,1,3,3310,2,0,0,0,2,"[0,0,0]",1,1,1,1,{},0,"",[],1,"{""BaseHp"":33,""DcMin"":2,""DcMax"":3,""Ac"":2}","{""BaseHp"":33,""DcMin"":2,""DcMax"":3,""Ac"":2}",0,[],0,[],0,[],33101,月下锤法，自是比其他法术多了那么点灵气,0,[],[],0,0,"[[1,50200,500]]",0,0,0,"[[1,53300,50]]",30000
331013,古月锤法,3,1,3,3310,3,0,0,0,3,"[0,0,0]",1,1,1,1,{},0,"",[],1,"{""BaseHp"":67,""DcMin"":4,""DcMax"":6,""Ac"":4}","{""BaseHp"":67,""DcMin"":4,""DcMax"":6,""Ac"":4}",0,[],0,[],0,[],33101,月下锤法，自是比其他法术多了那么点灵气,0,[],[],0,0,"[[1,50200,500]]",0,0,0,"[[1,53300,50]]",30000
331014,古月锤法,3,1,3,3310,4,0,0,0,4,"[0,0,0]",1,1,1,1,{},0,"",[],1,"{""BaseHp"":84,""DcMin"":5,""DcMax"":8,""Ac"":5}","{""BaseHp"":84,""DcMin"":5,""DcMax"":8,""Ac"":5}",0,[],0,[],0,[],33101,月下锤法，自是比其他法术多了那么点灵气,1,"[100,999999]",[10642],1,1,"[[1,50200,500]]",0,0,0,"[[1,53300,50]]",30000
331015,古月锤法,3,1,3,3310,1000,0,0,0,5,"[0,0,0]",1,1,1,1,{},0,"",[],1,"{""BaseHp"":266,""DcMin"":16,""DcMax"":26,""Ac"":16}","{""BaseHp"":266,""DcMin"":16,""DcMax"":26,""Ac"":16}",0,[],0,[],0,[],33101,月下锤法，自是比其他法术多了那么点灵气,1,"[100,999999]","[10641,10642]",1,2,"[[1,50200,500]]",0,0,0,"[[1,53300,50]]",30000
333012,碧波锤法,3,3,3,3330,2,0,0,0,2,"[0,0,0]",1,1,1,1,{},0,"",[],1,"{""BaseHp"":33,""DcMin"":2,""DcMax"":3,""Ac"":2}","{""BaseHp"":33,""DcMin"":2,""DcMax"":3,""Ac"":2}",0,[],0,[],0,[],33301,攻击带有水的灵动与柔韧，能够轻易穿透敌人的防线。,0,[],[],0,0,"[[1,50200,500]]",0,0,0,"[[1,53300,50]]",30000
333013,碧波锤法,3,3,3,3330,3,0,0,0,3,"[0,0,0]",1,1,1,1,{},0,"",[],1,"{""BaseHp"":67,""DcMin"":4,""DcMax"":6,""Ac"":4}","{""BaseHp"":67,""DcMin"":4,""DcMax"":6,""Ac"":4}",0,[],0,[],0,[],33301,攻击带有水的灵动与柔韧，能够轻易穿透敌人的防线。,0,[],[],0,0,"[[1,50200,500]]",0,0,0,"[[1,53300,50]]",30000
333014,碧波锤法,3,3,3,3330,4,0,0,0,4,"[0,0,0]",1,1,1,1,{},0,"",[],1,"{""BaseHp"":84,""DcMin"":5,""DcMax"":8,""Ac"":5}","{""BaseHp"":84,""DcMin"":5,""DcMax"":8,""Ac"":5}",0,[],0,[],0,[],33301,攻击带有水的灵动与柔韧，能够轻易穿透敌人的防线。,1,"[100,999999]",[10802],1,1,"[[1,50200,500]]",0,0,0,"[[1,53300,50]]",30000
333015,碧波锤法,3,3,3,3330,1000,0,0,0,5,"[0,0,0]",1,1,1,1,{},0,"",[],1,"{""BaseHp"":266,""DcMin"":16,""DcMax"":26,""Ac"":16}","{""BaseHp"":266,""DcMin"":16,""DcMax"":26,""Ac"":16}",0,[],0,[],0,[],33301,攻击带有水的灵动与柔韧，能够轻易穿透敌人的防线。,1,"[100,999999]","[10801,10802]",1,2,"[[1,50200,500]]",0,0,0,"[[1,53300,50]]",30000
332012,水龙锤法,3,2,3,3320,2,0,0,0,2,"[0,0,0]",1,1,1,1,{},0,"",[],1,"{""BaseHp"":33,""DcMin"":2,""DcMax"":3,""Ac"":2}","{""BaseHp"":33,""DcMin"":2,""DcMax"":3,""Ac"":2}",0,[],0,[],0,[],33201,行如迅龙既厚重又包容万物的锤法。,0,[],[],0,0,"[[1,50200,500]]",0,0,0,"[[1,53300,50]]",30000
332013,水龙锤法,3,2,3,3320,3,0,0,0,3,"[0,0,0]",1,1,1,1,{},0,"",[],1,"{""BaseHp"":67,""DcMin"":4,""DcMax"":6,""Ac"":4}","{""BaseHp"":67,""DcMin"":4,""DcMax"":6,""Ac"":4}",0,[],0,[],0,[],33201,行如迅龙既厚重又包容万物的锤法。,0,[],[],0,0,"[[1,50200,500]]",0,0,0,"[[1,53300,50]]",30000
332014,水龙锤法,3,2,3,3320,4,0,0,0,4,"[0,0,0]",1,1,1,1,{},0,"",[],1,"{""BaseHp"":84,""DcMin"":5,""DcMax"":8,""Ac"":5}","{""BaseHp"":84,""DcMin"":5,""DcMax"":8,""Ac"":5}",0,[],0,[],0,[],33201,行如迅龙既厚重又包容万物的锤法。,1,"[100,999999]",[10722],1,1,"[[1,50200,500]]",0,0,0,"[[1,53300,50]]",30000
332015,水龙锤法,3,2,3,3320,1000,0,0,0,5,"[0,0,0]",1,1,1,1,{},0,"",[],1,"{""BaseHp"":266,""DcMin"":16,""DcMax"":26,""Ac"":16}","{""BaseHp"":266,""DcMin"":16,""DcMax"":26,""Ac"":16}",0,[],0,[],0,[],33201,行如迅龙既厚重又包容万物的锤法。,1,"[100,999999]","[10721,10722]",1,2,"[[1,50200,500]]",0,0,0,"[[1,53300,50]]",30000
334012,清泉锤法,3,4,3,3340,2,0,0,0,2,"[0,0,0]",1,1,1,1,{},0,"",[],1,"{""BaseHp"":33,""DcMin"":2,""DcMax"":3,""Ac"":2}","{""BaseHp"":33,""DcMin"":2,""DcMax"":3,""Ac"":2}",0,[],0,[],0,[],33401,攻守兼备的法术，善于化解敌人的攻势,0,[],[],0,0,"[[1,50200,500]]",0,0,0,"[[1,53300,50]]",30000
334013,清泉锤法,3,4,3,3340,3,0,0,0,3,"[0,0,0]",1,1,1,1,{},0,"",[],1,"{""BaseHp"":67,""DcMin"":4,""DcMax"":6,""Ac"":4}","{""BaseHp"":67,""DcMin"":4,""DcMax"":6,""Ac"":4}",0,[],0,[],0,[],33401,攻守兼备的法术，善于化解敌人的攻势,0,[],[],0,0,"[[1,50200,500]]",0,0,0,"[[1,53300,50]]",30000
334014,清泉锤法,3,4,3,3340,4,0,0,0,4,"[0,0,0]",1,1,1,1,{},0,"",[],1,"{""BaseHp"":84,""DcMin"":5,""DcMax"":8,""Ac"":5}","{""BaseHp"":84,""DcMin"":5,""DcMax"":8,""Ac"":5}",0,[],0,[],0,[],33401,攻守兼备的法术，善于化解敌人的攻势,1,"[100,999999]",[10882],1,1,"[[1,50200,500]]",0,0,0,"[[1,53300,50]]",30000
334015,清泉锤法,3,4,3,3340,1000,0,0,0,5,"[0,0,0]",1,1,1,1,{},0,"",[],1,"{""BaseHp"":266,""DcMin"":16,""DcMax"":26,""Ac"":16}","{""BaseHp"":266,""DcMin"":16,""DcMax"":26,""Ac"":16}",0,[],0,[],0,[],33401,攻守兼备的法术，善于化解敌人的攻势,1,"[100,999999]","[10881,10882]",1,2,"[[1,50200,500]]",0,0,0,"[[1,53300,50]]",30000
541012,白虹拳法,5,1,4,5410,2,0,0,0,2,"[0,0,0]",1,1,1,1,{},0,"",[],1,"{""BaseHp"":33,""DcMin"":2,""DcMax"":3,""Ac"":2}","{""BaseHp"":33,""DcMin"":2,""DcMax"":3,""Ac"":2}",0,[],0,[],0,[],54101,日光照耀下隐约有虹光闪动，美丽异常，不过结不结实还是用了再说吧,0,[],[],0,0,"[[1,50200,500]]",0,0,0,"[[1,53300,50]]",50000
541013,白虹拳法,5,1,4,5410,3,0,0,0,3,"[0,0,0]",1,1,1,1,{},0,"",[],1,"{""BaseHp"":67,""DcMin"":4,""DcMax"":6,""Ac"":4}","{""BaseHp"":67,""DcMin"":4,""DcMax"":6,""Ac"":4}",0,[],0,[],0,[],54101,日光照耀下隐约有虹光闪动，美丽异常，不过结不结实还是用了再说吧,0,[],[],0,0,"[[1,50200,500]]",0,0,0,"[[1,53300,50]]",50000
541014,白虹拳法,5,1,4,5410,4,0,0,0,4,"[0,0,0]",1,1,1,1,{},0,"",[],1,"{""BaseHp"":84,""DcMin"":5,""DcMax"":8,""Ac"":5}","{""BaseHp"":84,""DcMin"":5,""DcMax"":8,""Ac"":5}",0,[],0,[],0,[],54101,日光照耀下隐约有虹光闪动，美丽异常，不过结不结实还是用了再说吧,1,"[100,999999]",[10962],1,1,"[[1,50200,500]]",0,0,0,"[[1,53300,50]]",50000
541015,白虹拳法,5,1,4,5410,1000,0,0,0,5,"[0,0,0]",1,1,1,1,{},0,"",[],1,"{""BaseHp"":266,""DcMin"":16,""DcMax"":26,""Ac"":16}","{""BaseHp"":266,""DcMin"":16,""DcMax"":26,""Ac"":16}",0,[],0,[],0,[],54101,日光照耀下隐约有虹光闪动，美丽异常，不过结不结实还是用了再说吧,1,"[100,999999]","[10961,10962]",1,2,"[[1,50200,500]]",0,0,0,"[[1,53300,50]]",50000
543012,形意拳法,5,3,4,5430,2,0,0,0,2,"[0,0,0]",1,1,1,1,{},0,"",[],1,"{""BaseHp"":33,""DcMin"":2,""DcMax"":3,""Ac"":2}","{""BaseHp"":33,""DcMin"":2,""DcMax"":3,""Ac"":2}",0,[],0,[],0,[],54301,内外兼修，刚柔并济，看似猛虎，实是萌虎。,0,[],[],0,0,"[[1,50200,500]]",0,0,0,"[[1,53300,50]]",50000
543013,形意拳法,5,3,4,5430,3,0,0,0,3,"[0,0,0]",1,1,1,1,{},0,"",[],1,"{""BaseHp"":67,""DcMin"":4,""DcMax"":6,""Ac"":4}","{""BaseHp"":67,""DcMin"":4,""DcMax"":6,""Ac"":4}",0,[],0,[],0,[],54301,内外兼修，刚柔并济，看似猛虎，实是萌虎。,0,[],[],0,0,"[[1,50200,500]]",0,0,0,"[[1,53300,50]]",50000
543014,形意拳法,5,3,4,5430,4,0,0,0,4,"[0,0,0]",1,1,1,1,{},0,"",[],1,"{""BaseHp"":84,""DcMin"":5,""DcMax"":8,""Ac"":5}","{""BaseHp"":84,""DcMin"":5,""DcMax"":8,""Ac"":5}",0,[],0,[],0,[],54301,内外兼修，刚柔并济，看似猛虎，实是萌虎。,1,"[100,999999]",[11122],1,1,"[[1,50200,500]]",0,0,0,"[[1,53300,50]]",50000
543015,形意拳法,5,3,4,5430,1000,0,0,0,5,"[0,0,0]",1,1,1,1,{},0,"",[],1,"{""BaseHp"":266,""DcMin"":16,""DcMax"":26,""Ac"":16}","{""BaseHp"":266,""DcMin"":16,""DcMax"":26,""Ac"":16}",0,[],0,[],0,[],54301,内外兼修，刚柔并济，看似猛虎，实是萌虎。,1,"[100,999999]","[11121,11122]",1,2,"[[1,50200,500]]",0,0,0,"[[1,53300,50]]",50000
542012,太极拳法,5,2,4,5420,2,0,0,0,2,"[0,0,0]",1,1,1,1,{},0,"",[],1,"{""BaseHp"":33,""DcMin"":2,""DcMax"":3,""Ac"":2}","{""BaseHp"":33,""DcMin"":2,""DcMax"":3,""Ac"":2}",0,[],0,[],0,[],54201, 揉揉面团，连绵不绝，养生防身皆相宜。,0,[],[],0,0,"[[1,50200,500]]",0,0,0,"[[1,53300,50]]",50000
542013,太极拳法,5,2,4,5420,3,0,0,0,3,"[0,0,0]",1,1,1,1,{},0,"",[],1,"{""BaseHp"":67,""DcMin"":4,""DcMax"":6,""Ac"":4}","{""BaseHp"":67,""DcMin"":4,""DcMax"":6,""Ac"":4}",0,[],0,[],0,[],54201, 揉揉面团，连绵不绝，养生防身皆相宜。,0,[],[],0,0,"[[1,50200,500]]",0,0,0,"[[1,53300,50]]",50000
542014,太极拳法,5,2,4,5420,4,0,0,0,4,"[0,0,0]",1,1,1,1,{},0,"",[],1,"{""BaseHp"":84,""DcMin"":5,""DcMax"":8,""Ac"":5}","{""BaseHp"":84,""DcMin"":5,""DcMax"":8,""Ac"":5}",0,[],0,[],0,[],54201, 揉揉面团，连绵不绝，养生防身皆相宜。,1,"[100,999999]",[11042],1,1,"[[1,50200,500]]",0,0,0,"[[1,53300,50]]",50000
542015,太极拳法,5,2,4,5420,1000,0,0,0,5,"[0,0,0]",1,1,1,1,{},0,"",[],1,"{""BaseHp"":266,""DcMin"":16,""DcMax"":26,""Ac"":16}","{""BaseHp"":266,""DcMin"":16,""DcMax"":26,""Ac"":16}",0,[],0,[],0,[],54201, 揉揉面团，连绵不绝，养生防身皆相宜。,1,"[100,999999]","[11041,11042]",1,2,"[[1,50200,500]]",0,0,0,"[[1,53300,50]]",50000
