101015,水煮牛肉,92,3,0,0,"{""Whole"":26664}",5500,1,2,1000,9,48,0,0,"[1,150017,1,1]",9,48,1,0
101016,丹木,3,3,0,0,"{""Whole"":26392}",5500,1,2,1000,10,48,0,0,"[1,150002,1,1]",10,48,1,0
101017,破障梵钟,29,0,0,0,"{""Whole"":26400}",5500,1,2,1000,50,48,0,0,"[1,150012,1,1]",50,48,1,0
101018,摩诃西行,90,3,0,0,"{""Whole"":26662}",5500,1,2,1000,7,49,0,0,"[1,150007,1,1]",7,49,1,0
101019,水煮牛肉,92,3,0,0,"{""Whole"":26664}",5500,1,2,1000,8,49,0,0,"[1,150017,1,1]",8,49,1,0
101020,丹木,3,3,0,0,"{""Whole"":26392}",5500,1,2,1000,9,49,0,0,"[1,150002,1,1]",9,49,1,0
101021,破障梵钟,29,4,0,0,"{""Whole"":26400}",5500,1,2,1000,22,51,0,0,"[1,150012,1,1]",22,51,1,0
101023,疗伤丹,5,5,0,0,"{""Whole"":26654}",6400,1,2,1000,81,5,0,0,"[1,60101,1,1]",81,5,1,0
101024,疗伤丹,5,5,0,0,"{""Whole"":26654}",6400,1,2,1000,82,5,0,0,"[1,60101,1,1]",82,5,1,0
101025,疗伤丹,5,5,0,0,"{""Whole"":26654}",6400,1,2,1000,83,5,0,0,"[1,60101,1,1]",83,5,1,0
101026,疗伤丹,5,6,0,0,"{""Whole"":26654}",6400,1,2,1000,31,10,0,0,"[1,60101,1,1]",31,10,1,0
101027,疗伤丹,5,6,0,0,"{""Whole"":26654}",6400,1,2,1000,33,10,0,0,"[1,60101,1,1]",33,10,1,0
101028,疗伤丹,5,6,0,0,"{""Whole"":26654}",6400,1,2,1000,32,11,0,0,"[1,60101,1,1]",32,11,1,0
101029,疗伤丹,5,7,0,0,"{""Whole"":26654}",6400,1,2,1000,7,29,0,0,"[1,60101,1,1]",7,29,1,0
101030,疗伤丹,5,7,0,0,"{""Whole"":26654}",6400,1,2,1000,8,29,0,0,"[1,60101,1,1]",8,29,1,0
101031,疗伤丹,5,7,0,0,"{""Whole"":26654}",6400,1,2,1000,9,29,0,0,"[1,60101,1,1]",9,29,1,0
101032,疗伤丹,5,7,0,0,"{""Whole"":26654}",6400,1,2,1000,6,28,0,0,"[1,60101,1,1]",6,28,1,0
101033,疗伤丹,5,7,0,0,"{""Whole"":26654}",6400,1,2,1000,10,28,0,0,"[1,60101,1,1]",10,28,1,0
101034,疗伤丹,5,8,0,0,"{""Whole"":26654}",6400,1,2,1000,37,23,0,0,"[1,60101,1,1]",37,23,1,0
101035,疗伤丹,5,8,0,0,"{""Whole"":26654}",6400,1,2,1000,39,23,0,0,"[1,60101,1,1]",39,23,1,0
101036,疗伤丹,5,8,0,0,"{""Whole"":26654}",6400,1,2,1000,38,24,0,0,"[1,60101,1,1]",38,24,1,0
101037,疗伤丹,5,9,0,0,"{""Whole"":26654}",6400,1,2,1000,52,10,0,0,"[1,60101,1,1]",52,10,1,0
101038,疗伤丹,5,9,0,0,"{""Whole"":26654}",6400,1,2,1000,53,10,0,0,"[1,60101,1,1]",53,10,1,0
101039,疗伤丹,5,9,0,0,"{""Whole"":26654}",6400,1,2,1000,53,11,0,0,"[1,60101,1,1]",53,11,1,0
101040,疗伤丹,5,9,0,0,"{""Whole"":26654}",6400,1,2,1000,54,11,0,0,"[1,60101,1,1]",54,11,1,0
101041,疗伤丹,5,9,0,0,"{""Whole"":26654}",6400,1,2,1000,55,11,0,0,"[1,60101,1,1]",55,11,1,0
101042,疗伤丹,5,9,0,0,"{""Whole"":26654}",6400,1,2,1000,55,10,0,0,"[1,60101,1,1]",55,10,1,0
101043,疗伤丹,5,9,0,0,"{""Whole"":26654}",6400,1,2,1000,56,10,0,0,"[1,60101,1,1]",56,10,1,0
101044,疗伤丹,5,10,0,0,"{""Whole"":26654}",6400,1,2,1000,74,27,0,0,"[1,60101,1,1]",74,27,1,0
101045,疗伤丹,5,10,0,0,"{""Whole"":26654}",6400,1,2,1000,76,27,0,0,"[1,60101,1,1]",76,27,1,0
101046,疗伤丹,5,10,0,0,"{""Whole"":26654}",6400,1,2,1000,74,28,0,0,"[1,60101,1,1]",74,28,1,0
101047,疗伤丹,5,10,0,0,"{""Whole"":26654}",6400,1,2,1000,76,28,0,0,"[1,60101,1,1]",76,28,1,0
101048,疗伤丹,5,11,0,0,"{""Whole"":26654}",6400,1,2,1000,80,43,0,0,"[1,60101,1,1]",80,43,1,0
101049,疗伤丹,5,11,0,0,"{""Whole"":26654}",6400,1,2,1000,81,43,0,0,"[1,60101,1,1]",81,43,1,0
101050,疗伤丹,5,12,0,0,"{""Whole"":26654}",6400,1,2,1000,72,46,0,0,"[1,60101,1,1]",72,46,1,0
101051,疗伤丹,5,12,0,0,"{""Whole"":26654}",6400,1,2,1000,76,46,0,0,"[1,60101,1,1]",76,46,1,0
101052,疗伤丹,5,3,0,0,"{""Whole"":26654}",6400,1,2,1000,7,47,0,0,"[1,60101,1,1]",7,47,1,0
101053,疗伤丹,5,3,0,0,"{""Whole"":26654}",6400,1,2,1000,9,47,0,0,"[1,60101,1,1]",9,47,1,0
101054,疗伤丹,5,12,0,0,"{""Whole"":26654}",6400,1,2,1000,73,47,0,0,"[1,60101,1,1]",73,47,1,0
101055,疗伤丹,5,12,0,0,"{""Whole"":26654}",6400,1,2,1000,74,47,0,0,"[1,60101,1,1]",74,47,1,0
101056,疗伤丹,5,12,0,0,"{""Whole"":26654}",6400,1,2,1000,75,47,0,0,"[1,60101,1,1]",75,47,1,0
101057,灵石,102,14,0,0,"{""Whole"":26332}",5600,1,2,1000,61,13,0,0,"[1,50200,20,1]",61,13,1,0
101058,灵石,102,14,0,0,"{""Whole"":26332}",5600,1,2,1000,63,13,0,0,"[1,50200,20,1]",63,13,1,0
101059,灵石,102,14,0,0,"{""Whole"":26332}",5600,1,2,1000,62,14,0,0,"[1,50200,20,1]",62,14,1,0
101060,灵石,102,7,0,0,"{""Whole"":26332}",5600,1,2,1000,7,28,0,0,"[1,50200,20,1]",7,28,1,0
101061,灵石,102,7,0,0,"{""Whole"":26332}",5600,1,2,1000,7,27,0,0,"[1,50200,20,1]",7,27,1,0
101062,灵石,102,7,0,0,"{""Whole"":26332}",5600,1,2,1000,9,28,0,0,"[1,50200,20,1]",9,28,1,0
101063,灵石,102,7,0,0,"{""Whole"":26332}",5600,1,2,1000,9,27,0,0,"[1,50200,20,1]",9,27,1,0
101064,灵石,102,16,0,0,"{""Whole"":26332}",5600,1,2,1000,44,17,0,0,"[1,50200,20,1]",44,17,1,0
101065,灵石,102,16,0,0,"{""Whole"":26332}",5600,1,2,1000,46,17,0,0,"[1,50200,20,1]",46,17,1,0
101066,灵石,102,16,0,0,"{""Whole"":26332}",5600,1,2,1000,45,18,0,0,"[1,50200,20,1]",45,18,1,0
101067,灵石,102,9,0,0,"{""Whole"":26332}",5600,1,2,1000,53,9,0,0,"[1,50200,20,1]",53,9,1,0
101068,灵石,102,9,0,0,"{""Whole"":26332}",5600,1,2,1000,55,9,0,0,"[1,50200,20,1]",55,9,1,0
101069,灵石,102,10,0,0,"{""Whole"":26332}",5600,1,2,1000,73,28,0,0,"[1,50200,20,1]",73,28,1,0
101070,灵石,102,10,0,0,"{""Whole"":26332}",5600,1,2,1000,77,28,0,0,"[1,50200,20,1]",77,28,1,0
101071,灵石,102,10,0,0,"{""Whole"":26332}",5600,1,2,1000,74,29,0,0,"[1,50200,20,1]",74,29,1,0
101072,灵石,102,10,0,0,"{""Whole"":26332}",5600,1,2,1000,75,29,0,0,"[1,50200,20,1]",75,29,1,0
101073,灵石,102,10,0,0,"{""Whole"":26332}",5600,1,2,1000,76,29,0,0,"[1,50200,20,1]",76,29,1,0
101074,灵石,102,327,0,0,"{""Whole"":26332}",5600,1,2,1000,24,30,0,0,"[1,50200,20,1]",24,30,1,0
101075,灵石,102,327,0,0,"{""Whole"":26332}",5600,1,2,1000,24,31,0,0,"[1,50200,20,1]",24,31,1,0
101076,灵石,102,327,0,0,"{""Whole"":26332}",5600,1,2,1000,25,31,0,0,"[1,50200,20,1]",25,31,1,0
101077,灵石,102,19,0,0,"{""Whole"":26332}",5600,1,2,1000,54,34,0,0,"[1,50200,20,1]",54,34,1,0
101078,灵石,102,19,0,0,"{""Whole"":26332}",5600,1,2,1000,56,34,0,0,"[1,50200,20,1]",56,34,1,0
101079,灵石,102,19,0,0,"{""Whole"":26332}",5600,1,2,1000,55,35,0,0,"[1,50200,20,1]",55,35,1,0
101080,灵石,102,20,0,0,"{""Whole"":26332}",5600,1,2,1000,83,35,0,0,"[1,50200,20,1]",83,35,1,0
101081,灵石,102,20,0,0,"{""Whole"":26332}",5600,1,2,1000,85,35,0,0,"[1,50200,20,1]",85,35,1,0
101082,灵石,102,21,0,0,"{""Whole"":26332}",5600,1,2,1000,32,36,0,0,"[1,50200,20,1]",32,36,1,0
101083,灵石,102,21,0,0,"{""Whole"":26332}",5600,1,2,1000,34,36,0,0,"[1,50200,20,1]",34,36,1,0
101084,灵石,102,20,0,0,"{""Whole"":26332}",5600,1,2,1000,84,36,0,0,"[1,50200,20,1]",84,36,1,0
101085,灵石,102,21,0,0,"{""Whole"":26332}",5600,1,2,1000,33,37,0,0,"[1,50200,20,1]",33,37,1,0
101086,灵石,102,22,0,0,"{""Whole"":26332}",5600,1,2,1000,44,40,0,0,"[1,50200,20,1]",44,40,1,0
101087,灵石,102,22,0,0,"{""Whole"":26332}",5600,1,2,1000,46,40,0,0,"[1,50200,20,1]",46,40,1,0
101088,灵石,102,22,0,0,"{""Whole"":26332}",5600,1,2,1000,45,41,0,0,"[1,50200,20,1]",45,41,1,0
101089,灵石,102,12,0,0,"{""Whole"":26332}",5600,1,2,1000,73,45,0,0,"[1,50200,20,1]",73,45,1,0
101090,灵石,102,12,0,0,"{""Whole"":26332}",5600,1,2,1000,75,45,0,0,"[1,50200,20,1]",75,45,1,0
101091,灵石,102,24,0,0,"{""Whole"":26332}",5600,1,2,1000,27,46,0,0,"[1,50200,20,1]",27,46,1,0
101092,灵石,102,24,0,0,"{""Whole"":26332}",5600,1,2,1000,29,46,0,0,"[1,50200,20,1]",29,46,1,0
101093,灵石,102,12,0,0,"{""Whole"":26332}",5600,1,2,1000,73,46,0,0,"[1,50200,20,1]",73,46,1,0
101094,灵石,102,12,0,0,"{""Whole"":26332}",5600,1,2,1000,75,46,0,0,"[1,50200,20,1]",75,46,1,0
101095,灵石,102,24,0,0,"{""Whole"":26332}",5600,1,2,1000,27,47,0,0,"[1,50200,20,1]",27,47,1,0
101096,灵石,102,24,0,0,"{""Whole"":26332}",5600,1,2,1000,28,47,0,0,"[1,50200,20,1]",28,47,1,0
101097,灵石,102,24,0,0,"{""Whole"":26332}",5600,1,2,1000,29,47,0,0,"[1,50200,20,1]",29,47,1,0
101098,灵石,102,27,0,0,"{""Whole"":26332}",5600,1,2,1000,62,53,0,0,"[1,50200,20,1]",62,53,1,0
101099,灵石,102,27,0,0,"{""Whole"":26332}",5600,1,2,1000,64,53,0,0,"[1,50200,20,1]",64,53,1,0
101100,灵石,102,27,0,0,"{""Whole"":26332}",5600,1,2,1000,63,54,0,0,"[1,50200,20,1]",63,54,1,0
101101,灵石,102,28,0,0,"{""Whole"":26332}",5600,1,2,1000,70,11,0,0,"[1,50200,20,1]",70,11,1,0
101102,灵石,102,28,0,0,"{""Whole"":26332}",5600,1,2,1000,70,12,0,0,"[1,50200,20,1]",70,12,1,0
301001,丹木,3,86,0,0,"{""Whole"":26392}",5500,1,0,10000,20,64,0,0,"[1,150002,1,1]",20,64,1,0
301002,摩诃西行,90,86,0,0,"{""Whole"":26662}",5500,1,0,10000,22,64,0,0,"[1,150007,1,1]",22,64,1,0
301003,破障梵钟,29,86,0,0,"{""Whole"":26400}",5500,1,0,10000,20,65,0,0,"[1,150012,1,1]",20,65,1,0
301004,水煮牛肉,92,86,0,0,"{""Whole"":26664}",5500,1,0,10000,22,65,0,0,"[1,150017,1,1]",22,65,1,0
301005,龙骨化石,93,31,0,0,"{""Whole"":26665}",5500,1,0,10000,32,68,0,0,"[1,150022,1,1]",32,68,1,0
301006,东海水文志,95,31,0,0,"{""Whole"":26667}",5500,1,0,10000,34,88,0,0,"[1,150027,1,1]",34,88,1,0
301007,桂浆,97,0,0,0,"{""Whole"":26669}",5500,1,0,10000,22,57,0,0,"[1,150032,1,1]",22,57,1,0
301008,青隼烛台,99,0,0,0,"{""Whole"":26671}",5500,1,0,10000,58,64,0,0,"[1,150037,1,1]",58,64,1,0
301009,丹木,3,0,0,0,"{""Whole"":26392}",5500,1,0,10000,93,75,0,0,"[1,150002,1,1]",93,75,1,0
301010,摩诃西行,90,0,0,0,"{""Whole"":26662}",5500,1,0,10000,63,92,0,0,"[1,150007,1,1]",63,92,1,0
301011,破障梵钟,29,0,0,0,"{""Whole"":26400}",5500,1,0,10000,80,109,0,0,"[1,150012,1,1]",80,109,1,0
301012,水煮牛肉,92,0,0,0,"{""Whole"":26664}",5500,1,0,10000,82,113,0,0,"[1,150017,1,1]",82,113,1,0
301013,龙骨化石,93,0,0,0,"{""Whole"":26665}",5500,1,0,10000,54,114,0,0,"[1,150022,1,1]",54,114,1,0
301014,东海水文志,95,32,0,0,"{""Whole"":26667}",5500,1,0,10000,64,120,0,0,"[1,150027,1,1]",64,120,1,0
301015,桂浆,97,32,0,0,"{""Whole"":26669}",5500,1,0,10000,65,120,0,0,"[1,150032,1,1]",65,120,1,0
301016,青隼烛台,99,32,0,0,"{""Whole"":26671}",5500,1,0,10000,65,121,0,0,"[1,150037,1,1]",65,121,1,0
301017,丹木,3,33,0,0,"{""Whole"":26392}",5500,1,0,10000,101,81,0,0,"[1,150002,1,1]",101,81,1,0
301018,摩诃西行,90,33,0,0,"{""Whole"":26662}",5500,1,0,10000,141,87,0,0,"[1,150007,1,1]",141,87,1,0
301019,破障梵钟,29,33,0,0,"{""Whole"":26400}",5500,1,0,10000,156,89,0,0,"[1,150012,1,1]",156,89,1,0
301020,水煮牛肉,92,34,0,0,"{""Whole"":26664}",5500,1,0,10000,101,91,0,0,"[1,150017,1,1]",101,91,1,0
301021,龙骨化石,93,34,0,0,"{""Whole"":26665}",5500,1,0,10000,104,91,0,0,"[1,150022,1,1]",104,91,1,0
301022,东海水文志,95,0,0,0,"{""Whole"":26667}",5500,1,0,10000,156,94,0,0,"[1,150027,1,1]",156,94,1,0
301023,桂浆,97,35,0,0,"{""Whole"":26669}",5500,1,0,10000,106,99,0,0,"[1,150032,1,1]",106,99,1,0
301024,青隼烛台,99,35,0,0,"{""Whole"":26671}",5500,1,0,10000,163,99,0,0,"[1,150037,1,1]",163,99,1,0
301025,丹木,3,0,0,0,"{""Whole"":26392}",5500,1,0,10000,154,101,0,0,"[1,150002,1,1]",154,101,1,0
301026,摩诃西行,90,0,0,0,"{""Whole"":26662}",5500,1,0,10000,113,102,0,0,"[1,150007,1,1]",113,102,1,0
301027,破障梵钟,29,0,0,0,"{""Whole"":26400}",5500,1,0,10000,157,104,0,0,"[1,150012,1,1]",157,104,1,0
301028,水煮牛肉,92,0,0,0,"{""Whole"":26664}",5500,1,0,10000,109,108,0,0,"[1,150017,1,1]",109,108,1,0
301029,龙骨化石,93,0,0,0,"{""Whole"":26665}",5500,1,0,10000,151,109,0,0,"[1,150022,1,1]",151,109,1,0
301030,东海水文志,95,36,0,0,"{""Whole"":26667}",5500,1,0,10000,37,7,0,0,"[1,150027,1,1]",37,7,1,0
301031,桂浆,97,36,0,0,"{""Whole"":26669}",5500,1,0,10000,39,7,0,0,"[1,150032,1,1]",39,7,1,0
301032,青隼烛台,99,37,0,0,"{""Whole"":26671}",5500,1,0,10000,20,16,0,0,"[1,150037,1,1]",20,16,1,0
301034,摩诃西行,90,0,0,0,"{""Whole"":26662}",5500,1,0,10000,66,17,0,0,"[1,150007,1,1]",66,17,1,0
301035,破障梵钟,29,38,0,0,"{""Whole"":26400}",5500,1,0,10000,14,33,0,0,"[1,150012,1,1]",14,33,1,0
301037,龙骨化石,93,0,0,0,"{""Whole"":26665}",5500,1,0,10000,84,68,0,0,"[1,150022,1,1]",84,68,1,0
301039,桂浆,97,0,0,0,"{""Whole"":26669}",5500,1,0,10000,131,64,0,0,"[1,150032,1,1]",131,64,1,0
301040,青隼烛台,99,0,0,0,"{""Whole"":26671}",5500,1,0,10000,93,65,0,0,"[1,150037,1,1]",93,65,1,0
301042,摩诃西行,90,0,0,0,"{""Whole"":26662}",5500,1,0,10000,114,20,0,0,"[1,150007,1,1]",114,20,1,0
301043,破障梵钟,29,0,0,0,"{""Whole"":26400}",5500,1,0,10000,115,26,0,0,"[1,150012,1,1]",115,26,1,0
301045,龙骨化石,93,39,0,0,"{""Whole"":26665}",5500,1,0,10000,110,28,0,0,"[1,150022,1,1]",110,28,1,0
301046,东海水文志,95,0,0,0,"{""Whole"":26667}",5500,1,0,10000,115,31,0,0,"[1,150027,1,1]",115,31,1,0
301047,桂浆,97,0,0,0,"{""Whole"":26669}",5500,1,0,10000,125,31,0,0,"[1,150032,1,1]",125,31,1,0
301048,青隼烛台,99,0,0,0,"{""Whole"":26671}",5500,1,0,10000,115,34,0,0,"[1,150037,1,1]",115,34,1,0
301049,丹木,3,0,0,0,"{""Whole"":26392}",5500,1,0,10000,110,35,0,0,"[1,150002,1,1]",110,35,1,0
301050,摩诃西行,90,0,0,0,"{""Whole"":26662}",5500,1,0,10000,104,48,0,0,"[1,150007,1,1]",104,48,1,0
301051,破障梵钟,29,0,0,0,"{""Whole"":26400}",5500,1,0,10000,102,51,0,0,"[1,150012,1,1]",102,51,1,0
301052,水煮牛肉,92,0,0,0,"{""Whole"":26664}",5500,1,0,10000,114,51,0,0,"[1,150017,1,1]",114,51,1,0
301053,龙骨化石,93,0,0,0,"{""Whole"":26665}",5500,1,0,10000,105,57,0,0,"[1,150022,1,1]",105,57,1,0
301054,东海水文志,95,0,0,0,"{""Whole"":26667}",5500,1,0,10000,146,47,0,0,"[1,150027,1,1]",146,47,1,0
301055,桂浆,97,0,0,0,"{""Whole"":26669}",5500,1,0,10000,156,50,0,0,"[1,150032,1,1]",156,50,1,0
301056,青隼烛台,99,0,0,0,"{""Whole"":26671}",5500,1,0,10000,148,57,0,0,"[1,150037,1,1]",148,57,1,0
301057,丹木,3,0,0,0,"{""Whole"":26392}",5500,1,0,10000,199,48,0,0,"[1,150002,1,1]",199,48,1,0
301058,摩诃西行,90,0,0,0,"{""Whole"":26662}",5500,1,0,10000,199,71,0,0,"[1,150007,1,1]",199,71,1,0
301059,破障梵钟,29,0,0,0,"{""Whole"":26400}",5500,1,0,10000,196,75,0,0,"[1,150012,1,1]",196,75,1,0
301060,水煮牛肉,92,0,0,0,"{""Whole"":26664}",5500,1,0,10000,202,75,0,0,"[1,150017,1,1]",202,75,1,0
301061,龙骨化石,93,0,0,0,"{""Whole"":26665}",5500,1,0,10000,195,109,0,0,"[1,150022,1,1]",195,109,1,0
301063,桂浆,97,0,0,0,"{""Whole"":26669}",5500,1,0,10000,209,113,0,0,"[1,150032,1,1]",209,113,1,0
301064,青隼烛台,99,0,0,0,"{""Whole"":26671}",5500,1,0,10000,191,116,0,0,"[1,150037,1,1]",191,116,1,0
301065,丹木,3,0,0,0,"{""Whole"":26392}",5500,1,0,10000,200,116,0,0,"[1,150002,1,1]",200,116,1,0
301066,摩诃西行,90,0,0,0,"{""Whole"":26662}",5500,1,0,10000,237,103,0,0,"[1,150007,1,1]",237,103,1,0
301067,破障梵钟,29,0,0,0,"{""Whole"":26400}",5500,1,0,10000,236,107,0,0,"[1,150012,1,1]",236,107,1,0
301068,水煮牛肉,92,0,0,0,"{""Whole"":26664}",5500,1,0,10000,248,110,0,0,"[1,150017,1,1]",248,110,1,0
301069,龙骨化石,93,0,0,0,"{""Whole"":26665}",5500,1,0,10000,237,112,0,0,"[1,150022,1,1]",237,112,1,0
301070,东海水文志,95,0,0,0,"{""Whole"":26667}",5500,1,0,10000,242,112,0,0,"[1,150027,1,1]",242,112,1,0
301071,桂浆,97,0,0,0,"{""Whole"":26669}",5500,1,0,10000,242,116,0,0,"[1,150032,1,1]",242,116,1,0
301073,丹木,3,40,0,0,"{""Whole"":26392}",5500,1,0,10000,232,117,0,0,"[1,150002,1,1]",232,117,1,0
301077,龙骨化石,93,0,0,0,"{""Whole"":26665}",5500,1,0,10000,235,11,0,0,"[1,150022,1,1]",235,11,1,0
301078,东海水文志,95,0,0,0,"{""Whole"":26667}",5500,1,0,10000,225,12,0,0,"[1,150027,1,1]",225,12,1,0
301079,桂浆,97,0,0,0,"{""Whole"":26669}",5500,1,0,10000,229,16,0,0,"[1,150032,1,1]",229,16,1,0
301081,丹木,3,0,0,0,"{""Whole"":26392}",5500,1,0,10000,228,21,0,0,"[1,150002,1,1]",228,21,1,0
301082,摩诃西行,90,0,0,0,"{""Whole"":26662}",5500,1,0,10000,251,53,0,0,"[1,150007,1,1]",251,53,1,0
301083,破障梵钟,29,0,0,0,"{""Whole"":26400}",5500,1,0,10000,233,55,0,0,"[1,150012,1,1]",233,55,1,0
301084,水煮牛肉,92,0,0,0,"{""Whole"":26664}",5500,1,0,10000,249,55,0,0,"[1,150017,1,1]",249,55,1,0
301086,东海水文志,95,0,0,0,"{""Whole"":26667}",5500,1,0,10000,243,62,0,0,"[1,150027,1,1]",243,62,1,0
301087,桂浆,97,0,0,0,"{""Whole"":26669}",5500,1,0,10000,249,62,0,0,"[1,150032,1,1]",249,62,1,0
301088,青隼烛台,99,0,0,0,"{""Whole"":26671}",5500,1,0,10000,262,66,0,0,"[1,150037,1,1]",262,66,1,0
301089,九转还魂丹,10,0,0,0,"{""Whole"":26388}",7000,1,2,10000,152,85,0,0,"[1,60700,1,1]",152,85,1,0
301090,九转还魂丹,10,0,0,0,"{""Whole"":26388}",7000,1,2,10000,134,53,0,0,"[1,60700,1,1]",134,53,1,0
301092,九转还魂丹,10,0,0,0,"{""Whole"":26388}",7000,1,2,10000,252,7,0,0,"[1,60700,1,1]",252,7,1,0
301093,回春丹,83,41,0,0,"{""Whole"":26655}",6000,1,2,10000,26,75,0,0,"[1,60105,1,1]",26,75,1,0
301094,回春丹,83,41,0,0,"{""Whole"":26655}",6000,1,2,10000,28,75,0,0,"[1,60105,1,1]",28,75,1,0
301095,回春丹,83,41,0,0,"{""Whole"":26655}",6000,1,2,10000,27,76,0,0,"[1,60105,1,1]",27,76,1,0
301096,回春丹,83,0,0,0,"{""Whole"":26655}",6000,1,2,10000,31,84,0,0,"[1,60105,1,1]",31,84,1,0
301097,回春丹,83,42,0,0,"{""Whole"":26655}",6000,1,2,10000,36,95,0,0,"[1,60105,1,1]",36,95,1,0
301098,回春丹,83,42,0,0,"{""Whole"":26655}",6000,1,2,10000,38,95,0,0,"[1,60105,1,1]",38,95,1,0
301099,回春丹,83,42,0,0,"{""Whole"":26655}",6000,1,2,10000,37,96,0,0,"[1,60105,1,1]",37,96,1,0
301100,回春丹,83,89,0,0,"{""Whole"":26655}",6000,1,2,10000,29,102,0,0,"[1,60105,1,1]",29,102,1,0
301101,回春丹,83,89,0,0,"{""Whole"":26655}",6000,1,2,10000,31,102,0,0,"[1,60105,1,1]",31,102,1,0
301102,回春丹,83,0,0,0,"{""Whole"":26655}",6000,1,2,10000,13,115,0,0,"[1,60105,1,1]",13,115,1,0
301103,回春丹,83,44,0,0,"{""Whole"":26655}",6000,1,2,10000,36,123,0,0,"[1,60105,1,1]",36,123,1,0
301104,回春丹,83,44,0,0,"{""Whole"":26655}",6000,1,2,10000,38,123,0,0,"[1,60105,1,1]",38,123,1,0
301105,回春丹,83,44,0,0,"{""Whole"":26655}",6000,1,2,10000,36,124,0,0,"[1,60105,1,1]",36,124,1,0
301106,回春丹,83,44,0,0,"{""Whole"":26655}",6000,1,2,10000,38,124,0,0,"[1,60105,1,1]",38,124,1,0
301107,回春丹,83,45,0,0,"{""Whole"":26655}",6000,1,2,10000,30,51,0,0,"[1,60105,1,1]",30,51,1,0
301108,回春丹,83,45,0,0,"{""Whole"":26655}",6000,1,2,10000,32,51,0,0,"[1,60105,1,1]",32,51,1,0
301109,回春丹,83,45,0,0,"{""Whole"":26655}",6000,1,2,10000,31,52,0,0,"[1,60105,1,1]",31,52,1,0
301110,回春丹,83,46,0,0,"{""Whole"":26655}",6000,1,2,10000,63,62,0,0,"[1,60105,1,1]",63,62,1,0
301111,回春丹,83,46,0,0,"{""Whole"":26655}",6000,1,2,10000,65,62,0,0,"[1,60105,1,1]",65,62,1,0
301112,回春丹,83,46,0,0,"{""Whole"":26655}",6000,1,2,10000,64,63,0,0,"[1,60105,1,1]",64,63,1,0
301113,回春丹,83,95,0,0,"{""Whole"":26655}",6000,1,2,10000,7,72,0,0,"[1,60105,1,1]",7,72,1,0
301114,回春丹,83,95,0,0,"{""Whole"":26655}",6000,1,2,10000,11,72,0,0,"[1,60105,1,1]",11,72,1,0
301115,回春丹,83,95,0,0,"{""Whole"":26655}",6000,1,2,10000,8,73,0,0,"[1,60105,1,1]",8,73,1,0
301116,回春丹,83,95,0,0,"{""Whole"":26655}",6000,1,2,10000,10,73,0,0,"[1,60105,1,1]",10,73,1,0
301117,回春丹,83,48,0,0,"{""Whole"":26655}",6000,1,2,10000,71,81,0,0,"[1,60105,1,1]",71,81,1,0
