307011,神龛,4,195,0,0,1,0,3,"{""Whole"":27007}",10000,0,{},0,4,10000,96,80,1,"[[96,80]]",1,0,30,一座古韵盎然的神龛，其表面雕纹繁复，四周流转着幽深的灵气。正中之圆槽，宛若天成，似乎静待有缘人的开启。,"",[3070111.0],0,97,82,1,0,0,200,0,0,0,0,0,0
307012,神龛,4,196,0,0,1,0,3,"{""Whole"":27008}",10000,0,{},0,4,10000,96,80,0,"[[96,80]]",0,0,30,神龛中心，灵气汇聚之处，光华内敛，犹如古镜初磨，幽光悄绽，指引着前路。,"",[],0,97,82,1,0,0,200,0,0,0,0,0,0
307013,神秘洞府,4,241,0,0,1,0,3,"{""Whole"":26175}",10000,0,{},0,4,10000,189,120,1,"[[189,120]]",1,0,100,一座隐秘的无主洞府，蛛网交织，尘土覆盖，却似有一丝灵光若隐若现，散发着让人难以抗拒的吸引力。,"",[3070131.0],0,189,121,1,0,0,200,0,0,0,0,0,0
308019,石碑,4,248,0,0,1,0,3,"{""Whole"":27005}",10000,0,{},0,4,10000,110,105,0,"[[110,105]]",1,0,100,一块被岁月侵蚀、似乎被世人遗忘的石碑，表面覆盖着厚厚的灰尘和缠绕的荒草。碑文虽已斑驳，但仍隐约可辨。,"",[3080191.0],0,109,107,1,0,0,200,0,0,0,0,0,0
308020,石碑,4,198,0,0,1,0,3,"{""Whole"":27006}",10000,0,{},0,4,10000,110,105,0,"[[110,105]]",0,0,100,一块被岁月侵蚀、似乎被世人遗忘的石碑，表面覆盖着厚厚的灰尘和缠绕的荒草。碑文虽已斑驳，但仍隐约可辨。,"",[],0,109,107,1,0,0,200,0,0,0,0,0,0
308021,神龛,4,249,0,0,1,0,3,"{""Whole"":27007}",10000,0,{},0,4,10000,91,90,1,"[[91,90]]",1,0,30,一座古韵盎然的神龛，其表面雕纹繁复，四周流转着幽深的灵气。正中之圆槽，宛若天成，似乎静待有缘人的开启。,"",[3080211.0],1500,92,92,1,0,0,200,0,0,0,0,0,0
308022,神龛,4,250,0,0,1,0,3,"{""Whole"":27007}",10000,0,{},0,4,10000,123,85,1,"[[123,85]]",1,0,30,一座古韵盎然的神龛，其表面雕纹繁复，四周流转着幽深的灵气。正中之圆槽，宛若天成，似乎静待有缘人的开启。,"",[3080221.0],1500,124,87,1,0,0,200,0,0,0,0,0,0
308023,神龛,4,196,0,0,1,0,3,"{""Whole"":27008}",10000,0,{},0,4,10000,91,90,0,"[[91,90]]",0,0,30,神龛中心，灵气汇聚之处，光华内敛，犹如古镜初磨，幽光悄绽，指引着前路。,"",[],0,92,92,1,0,0,200,0,0,0,0,0,0
308024,神龛,4,196,0,0,1,0,3,"{""Whole"":27008}",10000,0,{},0,4,10000,123,85,0,"[[123,85]]",0,0,30,神龛中心，灵气汇聚之处，光华内敛，犹如古镜初磨，幽光悄绽，指引着前路。,"",[],0,124,87,1,0,0,200,0,0,0,0,0,0
308027,圣泉,4,223,0,0,1,0,3,"{""Whole"":26166}",10000,0,{},0,4,10000,217,82,1,"[[217,81]]",1,0,30,泉水所在之地，密密麻麻的红线如蛛网般缠绕，泛黄的符纸附于其上，随风轻动。虽名为圣泉，却不知何故，令人心绪不宁……,"",[3080271.0],0,219,83,1,0,0,200,0,0,0,0,0,0
308028,圣泉,4,223,0,0,1,0,3,"{""Whole"":26166}",10000,0,{},0,4,10000,217,82,0,"[[217,81]]",0,0,30,泉水所在之地，密密麻麻的红线如蛛网般缠绕，泛黄的符纸附于其上，随风轻动。虽名为圣泉，却不知何故，令人心绪不宁……,"",[],0,219,83,1,0,0,200,0,0,0,0,0,0
309007,剑墟·伍,4,237,0,0,1,0,3,"{""Whole"":26164}",10000,0,{},0,4,10000,234,40,1,"[[234,40]]",1,0,30,浅滩之上，怪石嶙峋，一柄紫色长剑被铁链紧紧缠绕。海风掠过，铁链便发出沉闷的声响，周围的触须也随之扭动，给人一种难以言喻阴湿黏腻之感。,"",[3090071.0],0,233,43,1,0,0,200,0,0,0,0,5,0
309008,剑墟·伍,4,238,0,0,1,0,3,"{""Whole"":26165}",10000,0,{},0,4,10000,234,40,0,"[[234,40]]",0,0,30,浅滩之上，怪石嶙峋，一柄紫色长剑被铁链紧紧缠绕。海风掠过，铁链便发出沉闷的声响，周围的触须也随之扭动，给人一种难以言喻阴湿黏腻之感。,"",[],0,233,43,0,0,0,200,0,0,0,0,0,0
315007,一堆尸体,4,199,0,0,1,0,3,"{""Whole"":27009}",10000,0,{},0,4,10000,34,40,0,"[[34,40]]",1,0,130,藏在隐蔽角度的交战，即使过去这么久那强大修为的威慑力还是使人畏惧。不过，从终局来看应该是同归于尽。,"",[3150071.0],1500,36,40,1,0,0,200,0,0,0,0,0,0
323014,破败的房屋,4,222,0,0,1,0,3,"{""Whole"":26694}",10000,0,{},0,4,10000,226,115,1,"[[226,115]]",1,0,30,座历经风霜的老屋，木门上的漆彩早已剥落，显然许久未曾修缮。,"",[3230141.0],0,224,117,1,0,0,200,0,0,0,0,0,0
325023,祭祀洞穴,4,240,0,0,1,0,3,"{""Whole"":26173}",10000,0,{},0,4,10000,270,31,1,"[[270,31]]",1,0,30,洞穴入口处，古旧石碑上的符文散发着幽幽的光晕。不远处的火把映照着一面血色旗帆，在此凝神，似乎能隐约听到触手轻轻滑动的声响。,"",[3250231.0],1500,269,31,1,0,0,200,0,0,0,0,0,0
325024,祭祀洞穴,4,240,0,0,1,0,3,"{""Whole"":26173}",10000,0,{},0,4,10000,270,31,0,"[[270,31]]",0,0,30,洞穴入口处，古旧石碑上的符文散发着幽幽的光晕。不远处的火把映照着一面血色旗帆，在此凝神，似乎能隐约听到触手轻轻滑动的声响。,"",[3250241.0],0,269,31,1,0,0,200,0,0,0,0,0,0
325025,朱子言,4,242,0,0,2,0,2,"{""Hair"":10500,""Body"":15500,""FaceShape"":12500}",10000,2,"{""Hair"":10500,""Body"":15500,""FaceShape"":13500,""EyeBrow"":14503,""Eye"":12500,""Nose"":16504,""Mouth"":17503,""FaceDecoration"":18504}",11,4,10000,78,12,0,"[[78,12]]",1,0,30,"","[{""ID"":""1"",""Msg"":""要想过此路留下买路财""}]",[3250251.0],0,79,12,1,2,2,200,0,0,0,0,0,0
325026,修士遗体,4,243,0,0,1,0,3,"{""Whole"":26610}",10000,0,{},0,4,10000,50,16,1,"[[50,16]]",0,0,30,此处的至宝，吾已在此垂涟千年，奈何在此不远的东方入口处，有一头强大的妖兽盘踞，吾心不甘啊！,"",[3250261.0],0,51,16,1,0,0,200,0,0,0,0,0,0
325029,高级法阵,4,246,0,0,1,0,3,"{""Whole"":27012}",10000,0,{},0,4,10001,23,10,0,[],1,0,30,十分精致的法阵，拥有某些特别的力量。,"",[3250291.0],0,23,10,1,0,0,200,0,0,0,0,0,0
325030,高级法阵（点亮）,4,247,0,0,1,0,3,"{""Whole"":27013}",10000,0,{},0,4,10001,23,10,0,[],0,0,30,点亮的高级法阵，其中充盈着灵力。,"",[],0,23,10,0,0,0,200,0,0,0,0,0,0
325031,狂化村民,4,251,0,0,2,0,2,"{""Hair"":10500,""Body"":15500,""FaceShape"":12500}",10000,2,"{""Hair"":10500,""Body"":15500,""FaceShape"":13500,""EyeBrow"":14503,""Eye"":12500,""Nose"":16504,""Mouth"":17503,""FaceDecoration"":18504}",11,4,10000,272,36,0,"[[272,36],[270,36],[271,36]]",1,0,30,"","[{""ID"":""1"",""Msg"":""要想过此路留下买路财""}]",[3250311.0],0,272,35,1,2,2,200,0,0,0,0,0,0
325032,烛台,4,263,0,0,1,0,3,"{""Whole"":27017}",10000,0,{},0,4,10001,21,11,1,"[[21,11]]",1,0,30,烛台有一支未点燃的蜡烛，它静静地等待着被点燃的那一刻。,"",[3250321.0],0,22,11,1,0,0,200,0,0,0,0,0,0
325033,烛台,4,265,0,0,1,0,3,"{""Whole"":27017}",10000,0,{},0,4,10001,26,11,1,"[[26,11]]",1,0,30,烛台有一支未点燃的蜡烛，它静静地等待着被点燃的那一刻。,"",[3250331.0],0,25,11,1,0,0,200,0,0,0,0,0,0
325034,烛台,4,264,0,0,1,0,3,"{""Whole"":27018}",10000,0,{},0,4,10001,21,8,1,"[[21,8]]",1,0,30,烛台有一支未点燃的蜡烛，它静静地等待着被点燃的那一刻。,"",[3250341.0],0,22,8,1,0,0,200,0,0,0,0,0,0
325035,烛台,4,266,0,0,1,0,3,"{""Whole"":27018}",10000,0,{},0,4,10001,26,8,1,"[[26,8]]",1,0,30,烛台有一支未点燃的蜡烛，它静静地等待着被点燃的那一刻。,"",[3250351.0],0,25,8,1,0,0,200,0,0,0,0,0,0
325036,烛台,4,252,0,0,1,0,3,"{""Whole"":27014}",10000,0,{},0,4,10001,21,11,0,"[[21,11]]",0,0,30,一只点燃的蜡烛。,"",[],0,22,11,1,0,0,200,0,0,0,0,0,0
325037,烛台,4,253,0,0,1,0,3,"{""Whole"":27014}",10000,0,{},0,4,10001,26,11,0,"[[26,11]]",0,0,30,一只点燃的蜡烛。,"",[],0,25,11,1,0,0,200,0,0,0,0,0,0
325038,烛台,4,254,0,0,1,0,3,"{""Whole"":27015}",10000,0,{},0,4,10001,21,8,0,"[[21,8]]",0,0,30,一只点燃的蜡烛。,"",[],0,22,8,1,0,0,200,0,0,0,0,0,0
325039,烛台,4,255,0,0,1,0,3,"{""Whole"":27015}",10000,0,{},0,4,10001,26,8,0,"[[26,8]]",0,0,30,一只点燃的蜡烛。,"",[],0,25,8,1,0,0,200,0,0,0,0,0,0
325040,栅栏,4,21,0,0,1,0,3,"{""Whole"":26314}",10000,0,{},0,4,10000,163,36,1,"[[163,36]]",1,0,30,防止通过的栅栏，上面居然还刻画了法阵！,"",[3250401.0],0,163,37,1,0,0,0,0,0,0,0,0,0
325041,栅栏,4,21,0,0,1,0,3,"{""Whole"":26314}",10000,0,{},0,4,10000,162,36,1,"[[162,36]]",1,0,30,防止通过的栅栏，上面居然还刻画了法阵！,"",[3250411.0],0,162,37,1,0,0,0,0,0,0,0,0,0
325042,栅栏,4,21,0,0,1,0,3,"{""Whole"":26314}",10000,0,{},0,4,10000,164,36,1,"[[164,36]]",1,0,30,防止通过的栅栏，上面居然还刻画了法阵！,"",[3250421.0],0,164,37,1,0,0,0,0,0,0,0,0,0
101001,精致宝箱,4,267,0,0,1,0,3,"{""Whole"":26653}",10000,0,{},0,4,1000,74,46,1,"[[74,46]]",1,0,30,十分精美的宝箱，内藏着巨额财富。,"",[1010011.0],1000,74,47,1,2,2,200,0,0,0,0,0,0
101002,灵石矿,4,192,0,0,1,0,3,"{""Whole"":26612}",9000,0,{},0,4,1000,62,13,1,"[[62,13]]",1,0,30,大陆上流通的货币便是从这其中采集而来。,"",[1010021.0],1000,62,14,1,4,4,200,0,0,0,0,0,0
102002,普通宝箱,4,4,0,0,1,0,3,"{""Whole"":26131}",10000,0,{},0,4,1000,84,35,1,"[[84,35]]",1,0,30,平平无奇的宝箱，看看其中有没有遗漏的宝物？,"",[1020021.0],1000,84,36,1,2,2,200,0,0,0,0,0,0
102003,灵石矿,4,192,0,0,1,0,3,"{""Whole"":26612}",9000,0,{},0,4,10003,21,21,1,"[[21,21]]",1,0,20,大陆上流通的货币便是从这其中采集而来。,"",[1020031.0],1000,20,21,1,4,4,200,0,0,0,0,0,0
102004,普通宝箱,4,4,0,0,1,0,3,"{""Whole"":26131}",10000,0,{},0,4,1000,55,34,1,"[[55,34]]",1,0,30,平平无奇的宝箱，看看其中有没有遗漏的宝物？,"",[1020041.0],1000,55,35,1,2,2,200,0,0,0,0,0,0
102005,灵泉,4,1,0,0,1,0,3,"{""Whole"":26100}",10000,0,{},0,4,1000,45,40,1,"[[45,40]]",1,0,30,眼前忽现一眼清泉，泉水集山渊之精纳云雨之润，实乃修行上佳之所。,"",[1020051.0],1000,45,41,1,4,4,200,0,0,0,0,0,0
102007,灵石矿,4,192,0,0,1,0,3,"{""Whole"":26612}",9000,0,{},0,4,10003,21,22,1,"[[21,22]]",1,0,30,大陆上流通的货币便是从这其中采集而来。,"",[1020071.0],1000,20,21,1,4,4,200,0,0,0,0,0,0
102008,灵石矿,4,192,0,0,1,0,3,"{""Whole"":26612}",9000,0,{},0,4,10003,22,20,1,"[[22,20]]",1,0,30,大陆上流通的货币便是从这其中采集而来。,"",[1020081.0],1000,21,21,1,4,4,200,0,0,0,0,0,0
102009,精致宝箱,4,231,0,0,1,0,3,"{""Whole"":26653}",10000,0,{},0,4,1000,28,46,1,"[[28,46]]",1,0,30,十分精美的宝箱，内藏着巨额财富。,"",[1020091.0],1000,28,47,1,1,1,200,0,0,0,0,0,0
103001,普通宝箱,4,4,0,0,1,0,3,"{""Whole"":26131}",10000,0,{},0,4,1000,21,51,1,"[[21,51]]",1,0,30,平平无奇的宝箱，看看其中有没有遗漏的宝物？,"",[1030011.0],1000,22,51,1,2,2,200,0,0,0,0,0,0
103002,精致宝箱,4,231,0,0,1,0,3,"{""Whole"":26653}",10000,0,{},0,4,1000,8,48,1,"[[8,48]]",1,0,30,十分精美的宝箱，内藏着巨额财富。,"",[1030021.0],1000,8,47,1,1,1,200,0,0,0,0,0,0
103004,被困灵狐,4,142,0,0,1,0,3,"{""Whole"":26478}",10000,0,{},0,4,1000,14,23,1,"[[14,23]]",1,0,30,一只双眼闪耀着智慧的灵狐被困森林中，它的毛皮熠熠生辉。,"",[1030041.0],1500,13,23,1,2,2,200,0,0,0,0,0,0
103005,神秘地道,4,54,0,0,1,0,3,"{""Whole"":26312}",10000,0,{},0,4,1000,14,23,0,[],0,0,30,神秘的地道，似乎通往其他地方。,"",[1030051.0],0,14,23,1,5,5,200,0,0,0,0,0,0
103006,神秘地道,4,54,0,0,1,0,3,"{""Whole"":26312}",10000,0,{},0,4,1000,16,27,0,[],0,0,30,神秘的地道，似乎通往其他地方。,"",[1030061.0],0,16,27,1,5,5,200,0,0,0,0,0,0
103007,大灵泉,4,1,0,0,1,0,3,"{""Whole"":26319}",10000,0,{},0,4,1000,21,23,1,"[[21,23]]",1,0,30,好大一口灵泉、灵气飘逸，垂直落在一口深谭之内。,"",[1030071.0],1500,19,24,3,4,4,200,0,0,0,0,0,0
103008,精致宝箱,4,231,0,0,1,0,3,"{""Whole"":26653}",10000,0,{},0,4,1000,8,28,1,"[[8,28]]",1,0,30,十分精美的宝箱，内藏着巨额财富。,"",[1030081.0],1000,8,29,1,1,1,200,0,0,0,0,0,0
103009,灵石矿,4,192,0,0,1,0,3,"{""Whole"":26612}",9000,0,{},0,4,10003,22,23,1,"[[22,23]]",1,0,30,大陆上流通的货币便是从这其中采集而来。,"",[1030091.0],1000,21,22,1,4,4,200,0,0,0,0,0,0
103011,普通宝箱,4,4,0,0,1,0,3,"{""Whole"":26131}",10000,0,{},0,4,1000,38,23,1,"[[38,23]]",1,0,30,平平无奇的宝箱，看看其中有没有遗漏的宝物？,"",[1030111.0],1000,39,23,1,2,2,200,0,0,0,0,0,0
103012,普通宝箱,4,4,0,0,1,0,3,"{""Whole"":26131}",10000,0,{},0,4,1000,71,12,1,"[[71,12]]",1,0,30,平平无奇的宝箱，看看其中有没有遗漏的宝物？,"",[1030121.0],1000,70,12,1,2,2,200,0,0,0,0,0,0
104001,灵石矿,4,192,0,0,1,0,3,"{""Whole"":26612}",9000,0,{},0,4,10003,23,21,1,"[[23,21]]",1,0,30,大陆上流通的货币便是从这其中采集而来。,"",[1040011.0],1000,22,21,1,4,4,200,0,0,0,0,0,0
104003,灵石矿,4,192,0,0,1,0,3,"{""Whole"":26612}",9000,0,{},0,4,10003,23,22,1,"[[23,22]]",1,0,30,大陆上流通的货币便是从这其中采集而来。,"",[1040031.0],1000,22,22,1,4,4,200,0,0,0,0,0,0
104004,普通宝箱,4,4,0,0,1,0,3,"{""Whole"":26131}",10000,0,{},0,4,1000,45,17,1,"[[45,17]]",1,0,30,平平无奇的宝箱，看看其中有没有遗漏的宝物？,"",[1040041.0],1000,44,17,1,2,2,200,0,0,0,0,0,0
104005,清风镇碑文,4,130,0,0,1,0,3,"{""Whole"":26464}",10000,0,{},0,4,1000,37,47,1,"[[37,47]]",1,0,100,高耸的石碑，布满了厚重的尘土，只能依稀看到开头，青霜剑法第一式……,"",[1040051.0],1500,38,47,2,2,2,200,0,0,0,0,0,0
104006,清风镇碑文,4,131,0,0,1,0,3,"{""Whole"":26465}",10000,0,{},0,4,1000,37,47,0,"[[37,47]]",1,0,100,随着大量尘土被拂去，部分碑文已然清晰，青霜剑法第一式，霜雪漫天，第二式……，剩下的碑文清晰却又模糊，似乎有神秘力量封印住了。,"","[1040061,1040062]",1500,38,47,2,2,2,200,0,0,0,0,0,0
104007,清风镇碑文,4,132,0,0,1,0,3,"{""Whole"":26466}",10000,0,{},0,4,1000,37,47,0,"[[37,47]]",1,0,100,赋予了石碑少量灵力后，终于看到碑文全貌，你若有所思，很快领悟了其中的奥妙，很快又发现了碑文下方的光芒。,"","[1040071,1040072]",1500,38,47,2,2,2,200,0,0,0,0,0,0
104008,灵石矿,4,192,0,0,1,0,3,"{""Whole"":26612}",9000,0,{},0,4,10003,53,20,1,"[[53,20]]",1,0,30,大陆上流通的货币便是从这其中采集而来。,"",[1040081.0],1000,52,21,1,4,4,200,0,0,0,0,0,0
104010,灵石矿,4,192,0,0,1,0,3,"{""Whole"":26612}",9000,0,{},0,4,10003,54,20,1,"[[54,20]]",1,0,30,大陆上流通的货币便是从这其中采集而来。,"",[1040101.0],1000,53,21,1,4,4,200,0,0,0,0,0,0
104013,精致宝箱,4,231,0,0,1,0,3,"{""Whole"":26653}",10000,0,{},0,4,1000,54,10,1,"[[54,10]]",1,0,30,十分精美的宝箱，内藏着巨额财富。,"",[1040131.0],1000,53,10,1,1,1,200,0,0,0,0,0,0
104014,灵石矿,4,192,0,0,1,0,3,"{""Whole"":26612}",9000,0,{},0,4,10003,55,20,1,"[[55,20]]",1,0,30,大陆上流通的货币便是从这其中采集而来。,"",[1040141.0],1000,54,21,1,4,4,200,0,0,0,0,0,0
104015,葫芦,4,256,0,0,1,0,3,"{""Whole"":26705}",10000,0,{},0,4,1000,83,4,1,"[[83,4]]",1,0,30,千年灵葫，孕育了无限生命的奇迹。,"",[1040151.0],1000,83,5,1,0,0,200,0,0,0,0,0,0
104016,山贼,4,70,0,0,2,0,2,"{""Hair"":10500,""Body"":15500,""FaceShape"":12500}",10000,2,"{""Hair"":10500,""Body"":15500,""FaceShape"":13500,""EyeBrow"":14501,""Eye"":12500,""Nose"":16502,""Mouth"":17501,""FaceDecoration"":18502}",1,6,1000,14,16,0,"[[14,16]]",1,0,30,"","[{""ID"":""1"",""Msg"":""此山是我开，要想过此路留下买路财""}]",[1040161.0],1000,13,16,1,1,1,200,0,0,0,0,0,0
105001,精致宝箱,4,231,0,0,1,0,3,"{""Whole"":26653}",10000,0,{},0,4,1000,75,28,1,"[[75,28]]",1,0,30,十分精美的宝箱，内藏着巨额财富。,"",[1050011.0],1000,76,28,1,1,1,200,0,0,0,0,0,0
105002,灵泉,4,1,0,0,1,0,3,"{""Whole"":26100}",10000,0,{},0,4,1000,63,53,1,"[[63,53]]",1,0,30,眼前忽现一眼清泉，泉水集山渊之精纳云雨之润，实乃修行上佳之所。,"",[1050021.0],1000,64,53,1,4,4,200,0,0,0,0,0,0
105006,普通宝箱,4,4,0,0,1,0,3,"{""Whole"":26131}",10000,0,{},0,4,1000,32,10,1,"[[32,10]]",1,0,30,平平无奇的宝箱，看看其中有没有遗漏的宝物？,"",[1050061.0],1000,31,10,1,2,2,200,0,0,0,0,0,0
105008,普通宝箱,4,4,0,0,1,0,3,"{""Whole"":26131}",10000,0,{},0,4,1000,33,36,1,"[[33,36]]",1,0,30,平平无奇的宝箱，看看其中有没有遗漏的宝物？,"",[1050081.0],1000,32,36,1,2,2,200,0,0,0,0,0,0
300001,灵石矿,4,192,0,0,1,0,3,"{""Whole"":26612}",9000,0,{},0,4,10003,52,21,1,"[[52,21]]",1,0,30,大陆上流通的货币便是从这其中采集而来。,"",[3000011.0],1000,51,21,1,4,4,200,0,0,0,0,0,0
300002,灵石矿,4,192,0,0,1,0,3,"{""Whole"":26612}",9000,0,{},0,4,10000,31,51,1,"[[31,51]]",1,0,30,大陆上流通的货币便是从这其中采集而来。,"",[3000021.0],1000,31,52,1,4,4,200,0,0,0,0,0,0
300003,灵石矿,4,192,0,0,1,0,3,"{""Whole"":26612}",9000,0,{},0,4,10003,56,21,1,"[[56,21]]",1,0,30,大陆上流通的货币便是从这其中采集而来。,"",[3000031.0],1000,55,21,1,4,4,200,0,0,0,0,0,0
300004,灵石矿,4,192,0,0,1,0,3,"{""Whole"":26612}",9000,0,{},0,4,10000,73,97,1,"[[73,97]]",1,0,30,大陆上流通的货币便是从这其中采集而来。,"",[3000041.0],1000,73,98,1,4,4,200,0,0,0,0,0,0
300005,灵石矿,4,192,0,0,1,0,3,"{""Whole"":26612}",9000,0,{},0,4,10003,53,22,1,"[[53,22]]",1,0,30,大陆上流通的货币便是从这其中采集而来。,"",[3000051.0],1000,52,22,1,4,4,200,0,0,0,0,0,0
300006,灵石矿,4,192,0,0,1,0,3,"{""Whole"":26612}",9000,0,{},0,4,10003,54,22,1,"[[54,22]]",1,0,30,大陆上流通的货币便是从这其中采集而来。,"",[3000061.0],1000,53,22,1,4,4,200,0,0,0,0,0,0
300007,灵石矿,4,192,0,0,1,0,3,"{""Whole"":26612}",9000,0,{},0,4,10003,55,22,1,"[[55,22]]",1,0,30,大陆上流通的货币便是从这其中采集而来。,"",[3000071.0],1000,54,22,1,4,4,200,0,0,0,0,0,0
300008,绑定仙玉矿,4,352,0,0,1,0,3,"{""Whole"":27022}",10000,0,{},0,4,10003,22,21,1,"[[22,21]]",1,0,30,可以开采出绑定仙玉的矿石,"",[3000081.0],1000,21,21,1,0,0,200,0,0,0,0,0,0
300009,灵石矿,4,192,0,0,1,0,3,"{""Whole"":26612}",9000,0,{},0,4,10000,123,22,1,"[[123,22]]",1,0,30,大陆上流通的货币便是从这其中采集而来。,"",[3000091.0],1000,123,23,1,4,4,200,0,0,0,0,0,0
300010,绑定仙玉矿,4,352,0,0,1,0,3,"{""Whole"":27022}",10000,0,{},0,4,10003,22,22,1,"[[22,22]]",1,0,30,可以开采出绑定仙玉的矿石,"",[3000101.0],1000,21,21,1,0,0,200,0,0,0,0,0,0
300011,绑定仙玉矿,4,352,0,0,1,0,3,"{""Whole"":27022}",10000,0,{},0,4,10003,53,21,1,"[[53,21]]",1,0,30,可以开采出绑定仙玉的矿石,"",[3000111.0],1000,52,21,1,0,0,200,0,0,0,0,0,0
300012,绑定仙玉矿,4,352,0,0,1,0,3,"{""Whole"":27022}",10000,0,{},0,4,10003,54,21,1,"[[54,21]]",1,0,30,可以开采出绑定仙玉的矿石,"",[3000121.0],1000,53,21,1,0,0,200,0,0,0,0,0,0
300013,绑定仙玉矿,4,352,0,0,1,0,3,"{""Whole"":27022}",10000,0,{},0,4,10003,55,21,1,"[[55,21]]",1,0,30,可以开采出绑定仙玉的矿石,"",[3000131.0],1000,54,21,1,0,0,200,0,0,0,0,0,0
300014,灵石矿,4,192,0,0,1,0,3,"{""Whole"":26612}",9000,0,{},0,4,10000,210,26,1,"[[210,26]]",1,0,30,大陆上流通的货币便是从这其中采集而来。,"",[3000141.0],1000,209,26,1,4,4,200,0,0,0,0,0,0
300015,绑定仙玉矿,4,352,0,0,1,0,3,"{""Whole"":27022}",10000,0,{},0,4,10003,57,7,1,"[[57,7]]",1,0,30,可以开采出绑定仙玉的矿石,"",[3000151.0],1000,56,7,1,0,0,200,0,0,0,0,0,0
300016,绑定仙玉矿,4,352,0,0,1,0,3,"{""Whole"":27022}",10000,0,{},0,4,10003,58,7,1,"[[58,7]]",1,0,30,可以开采出绑定仙玉的矿石,"",[3000161.0],1000,57,7,1,0,0,200,0,0,0,0,0,0
300017,绑定仙玉矿,4,352,0,0,1,0,3,"{""Whole"":27022}",10000,0,{},0,4,10003,59,7,1,"[[59,7]]",1,0,30,可以开采出绑定仙玉的矿石,"",[3000171.0],1000,58,7,1,0,0,200,0,0,0,0,0,0
300018,灵石矿,4,192,0,0,1,0,3,"{""Whole"":26612}",9000,0,{},0,4,10000,235,82,1,"[[235,82]]",1,0,30,大陆上流通的货币便是从这其中采集而来。,"",[3000181.0],1000,235,83,1,4,4,200,0,0,0,0,0,0
